,mean_rank
LNQ-ens1,4.8
COVIDhub-ensemble,5.3
COVIDhub-baseline,5.3
IowaStateLW-STEM,5.7
OliverWyman-Navigator,5.7
UCLA-SuEIR,5.9
RobertWalraven-ESG,6.0
USC-SI_kJalpha,6.3
JHU_IDD-CovidSP,6.5
LANL-GrowthRate,7.2
CU-select,7.3
