,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,26.2,6.3,87.9,0.0,2.0,18.0,1626.1
COVIDhub-ensemble,3141,27.5,7.0,83.9,0.0,2.0,20.0,1265.0
COVIDhub-baseline,3141,30.4,7.0,103.9,0.0,2.0,21.0,2339.0
UCLA-SuEIR,2906,31.0,7.3,107.1,0.0,2.3,21.3,2221.5
CEID-Walk,3141,31.3,7.4,107.3,0.0,2.2,22.2,2414.9
OliverWyman-Navigator,2671,31.7,8.0,93.7,0.0,3.0,23.0,1849.0
LANL-GrowthRate,2951,32.2,9.9,95.3,0.0,3.0,27.0,2238.8
JHUAPL-Bucky,3141,33.8,8.7,102.4,0.0,2.6,25.0,2446.2
CU-select,3096,34.5,9.0,109.3,0.0,3.0,25.0,1959.0
JHU_IDD-CovidSP,3139,36.2,9.6,96.4,0.0,2.9,28.2,1980.5
USC-SI_kJalpha,2784,36.8,8.0,151.1,0.0,2.0,24.0,4980.0
IowaStateLW-STEM,3103,41.7,9.0,220.2,0.0,3.0,28.0,7752.0
Yu_Group-CLEP,3139,44.0,11.9,118.0,0.0,4.3,35.0,2501.7
RobertWalraven-ESG,3141,47.7,10.3,145.8,0.0,3.0,33.0,2614.9
PandemicCentral-USCounty,3048,51.6,12.0,216.1,0.0,4.0,35.0,5837.0
MITCovAlliance-SIR,2237,53.4,10.2,201.2,0.0,3.1,35.0,6079.7
UVA-Ensemble,2781,81.4,11.9,525.2,0.0,3.1,41.4,24186.9
