,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,241436.2,838.1,3128228.7,0.0,92.3,7162.6,91758164.3
COVIDhub-ensemble,3141,333128.6,961.0,6322958.3,0.0,100.0,8836.0,295668025.0
USC-SI_kJalpha,2774,557587.7,1936.0,14525168.7,0.0,169.0,13225.0,677612961.0
LANL-GrowthRate,2951,594999.3,2518.7,11256377.0,0.0,271.2,18068.8,585754664.7
CEID-Walk,3141,599784.9,1202.6,11968441.3,0.0,110.3,10747.1,558811682.1
COVIDhub-baseline,3141,640566.4,1156.0,11900512.7,0.0,100.0,10404.0,525326400.0
UCLA-SuEIR,2716,667889.8,1395.8,11704770.6,0.0,130.7,14634.9,415530466.2
JHU_IDD-CovidSP,3139,706302.1,2583.7,16643604.1,0.0,209.1,27808.9,890376663.1
CU-select,3103,1045344.2,2304.0,16968215.6,0.0,196.0,21609.0,798797169.0
RobertWalraven-ESG,3141,12970932.5,1976.7,477353830.7,0.0,151.0,21129.5,26147494761.5
