,mean_rank
LNQ-ens1,5.9
COVIDhub-ensemble,6.1
COVIDhub-baseline,6.3
CEID-Walk,6.4
UCLA-SuEIR,6.9
OliverWyman-Navigator,7.0
IowaStateLW-STEM,7.2
USC-SI_kJalpha,7.4
JHU_IDD-CovidSP,7.5
RobertWalraven-ESG,7.6
CU-select,8.5
MITCovAlliance-SIR,8.6
LANL-GrowthRate,8.7
Yu_Group-CLEP,11.0
