,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,31090.1,183.9,318694.4,0.0,19.6,1596.5,9868754.3
LANL-GrowthRate,2951,33048.7,498.8,244366.2,0.0,57.8,3544.4,5891514.6
COVIDhub-ensemble,3141,42702.7,196.0,716079.9,0.0,16.0,1600.0,35402500.0
JHU_IDD-CovidSP,3139,46296.8,384.3,383820.4,0.0,31.5,3574.0,14886401.7
OliverWyman-Navigator,2413,52385.7,225.0,1018097.0,0.0,29.6,2025.0,50324836.0
RobertWalraven-ESG,3141,65158.7,347.1,732653.3,0.0,32.7,3355.9,31829681.6
COVIDhub-baseline,3141,104494.5,196.0,2819979.6,0.0,25.0,1936.0,153784801.0
UCLA-SuEIR,2820,104506.9,235.2,1954009.7,0.0,24.8,2134.1,96929415.1
CEID-Walk,3141,107514.8,216.4,3039079.3,0.0,23.2,1931.8,166816339.7
CU-select,3097,109358.3,361.0,1797069.7,0.0,36.0,3025.0,70174129.0
USC-SI_kJalpha,2781,128347.1,289.0,2874326.5,0.0,36.0,2601.0,124055044.0
UVA-Ensemble,2781,182265.1,242.1,3325206.3,0.0,23.4,2497.1,161411944.5
IowaStateLW-STEM,3103,243708.9,289.0,4114011.7,0.0,25.0,3025.0,126742564.0
PandemicCentral-USCounty,3055,448723.6,784.0,15704421.8,0.0,81.0,5929.0,852815209.0
