,mean_rank
LNQ-ens1,5.8
COVIDhub-ensemble,5.9
COVIDhub-baseline,6.4
CEID-Walk,6.7
USC-SI_kJalpha,6.9
UCLA-SuEIR,7.2
USACE-ERDC_SEIR,7.3
CU-select,7.4
DDS-NBDS,7.6
LANL-GrowthRate,8.0
RobertWalraven-ESG,9.7
Karlen-pypm,10.4
JHU_IDD-CovidSP,10.7
UMich-RidgeTfReg,11.1
CovidAnalytics-DELPHI,11.9
IHME-CurveFit,13.0
