,mean_rank
COVIDhub-baseline,7.2
CEID-Walk,7.3
CU-select,7.7
COVIDhub-ensemble,8.1
UCLA-SuEIR,8.2
USACE-ERDC_SEIR,8.6
OliverWyman-Navigator,8.7
DDS-NBDS,8.7
IQVIA_ACOE-STAN,9.3
JHU_IDD-CovidSP,9.9
IowaStateLW-STEM,10.0
LNQ-ens1,10.1
USC-SI_kJalpha,10.2
Karlen-pypm,10.2
LANL-GrowthRate,11.1
Covid19Sim-Simulator,12.6
RobertWalraven-ESG,13.6
CovidAnalytics-DELPHI,13.9
TTU-squider,14.5
