,mean_rank
LNQ-ens1,8.0
COVIDhub-baseline,8.1
COVIDhub-ensemble,8.3
USC-SI_kJalpha,9.0
CEID-Walk,9.2
UCLA-SuEIR,9.3
Geneva-DetGrowth,9.6
Covid19Sim-Simulator,9.7
USACE-ERDC_SEIR,9.9
CU-select,10.1
OliverWyman-Navigator,10.3
IowaStateLW-STEM,10.9
LANL-GrowthRate,11.0
IQVIA_ACOE-STAN,11.4
DDS-NBDS,11.6
JHUAPL-Bucky,12.1
JHU_IDD-CovidSP,12.2
Karlen-pypm,12.9
UMich-RidgeTfReg,13.8
CovidAnalytics-DELPHI,16.3
RobertWalraven-ESG,17.3
