,mean_rank
USC-SI_kJalpha,3.4
COVIDhub-baseline,3.6
IowaStateLW-STEM,4.3
LANL-GrowthRate,4.5
USACE-ERDC_SEIR,4.9
UCLA-SuEIR,4.9
Covid19Sim-Simulator,5.7
CovidAnalytics-DELPHI,6.7
IHME-CurveFit,7.0
