,count,mean,median,std,min,25%,75%,max
OliverWyman-Navigator,2609,368069.8,2025.0,3739101.9,0.0,225.0,19321.0,111070521.0
LNQ-ens1,3141,622871.9,1383.3,11971595.6,0.0,140.0,12494.1,584480722.3
COVIDhub-ensemble,3141,864075.0,1600.0,20517580.7,0.0,169.0,12996.0,1005904656.0
USC-SI_kJalpha,2772,1224430.3,3249.0,23541003.3,0.0,324.0,28900.0,946485225.0
JHU_IDD-CovidSP,3139,1570782.9,4799.7,27680952.8,0.0,327.9,54112.1,1430435100.9
UCLA-SuEIR,2599,2348351.2,2377.8,46179209.8,0.0,229.0,28204.8,2248700538.6
LANL-GrowthRate,2951,2751759.8,4125.0,51300834.2,0.0,446.6,31633.4,1984303047.5
COVIDhub-baseline,3141,3072407.6,1849.0,72920236.8,0.0,169.0,21609.0,3243758116.0
IowaStateLW-STEM,3103,3453765.9,2304.0,77886777.6,0.0,144.0,28224.0,3601800225.0
RobertWalraven-ESG,3138,5815945.0,2581.7,283305902.5,0.0,216.4,26830.4,15868123457.2
CU-select,3093,9525810.7,4624.0,295876388.0,0.0,361.0,55225.0,15279432100.0
