,mean_rank
COVIDhub-ensemble,7.3
LNQ-ens1,7.4
COVIDhub-baseline,7.5
CEID-Walk,7.7
UCLA-SuEIR,7.9
USC-SI_kJalpha,8.4
JHUAPL-Bucky,8.6
OliverWyman-Navigator,8.7
JHU_IDD-CovidSP,9.1
IowaStateLW-STEM,9.1
CU-select,9.3
LANL-GrowthRate,9.7
RobertWalraven-ESG,10.2
UVA-Ensemble,10.4
PandemicCentral-USCounty,10.5
MITCovAlliance-SIR,10.5
Yu_Group-CLEP,10.7
