,mean_rank
COVIDhub-ensemble,6.2
CEID-Walk,7.4
COVIDhub-baseline,7.4
USACE-ERDC_SEIR,7.8
LNQ-ens1,7.8
USC-SI_kJalpha,8.2
OliverWyman-Navigator,8.2
IowaStateLW-STEM,8.6
UCLA-SuEIR,8.9
Karlen-pypm,9.2
LANL-GrowthRate,9.4
CU-select,10.0
JHU_IDD-CovidSP,10.2
DDS-NBDS,10.3
RobertWalraven-ESG,10.3
TTU-squider,11.0
CovidAnalytics-DELPHI,12.1
