,count,mean,median,std,min,25%,75%,max
USACE-ERDC_SEIR,51,7510.9,3415.5,14323.2,44.7,1439.9,7471.9,84042.8
USC-SI_kJalpha,51,7517.3,3381.0,12651.0,18.0,1235.5,8363.0,70254.0
UCLA-SuEIR,51,10593.5,3465.5,19686.5,67.6,1104.3,10487.9,108155.6
LANL-GrowthRate,51,10647.7,4903.5,21314.1,57.2,1250.2,11249.8,130674.5
IowaStateLW-STEM,49,12927.4,3593.0,27898.0,8.0,662.5,11007.5,144497.0
COVIDhub-baseline,51,13063.5,4056.0,26751.1,27.0,1151.5,11708.0,163746.0
Covid19Sim-Simulator,51,17549.6,5963.1,33121.6,138.0,2729.0,14580.0,203251.2
JHU_IDD-CovidSP,51,17580.5,10390.6,25558.2,440.3,3350.3,18272.5,150992.9
CovidAnalytics-DELPHI,51,21520.8,9067.0,38646.7,208.0,3474.5,21252.0,178941.0
Karlen-pypm,51,32267.2,17931.1,47274.3,209.4,3627.5,44390.0,289412.2
IHME-CurveFit,51,44546.3,8815.0,115021.7,24.9,2409.7,32157.3,743072.6
