,mean_rank
COVIDhub-baseline,2.4
UCLA-SuEIR,3.6
IowaStateLW-STEM,3.9
Covid19Sim-Simulator,4.0
USC-SI_kJalpha,4.1
USACE-ERDC_SEIR,4.9
CovidAnalytics-DELPHI,5.1
