,count,mean,median,std,min,25%,75%,max
OliverWyman-Navigator,51,685605557.1,268533769.0,1377624624.5,63001.0,31692968.0,507579200.5,8303583376.0
USACE-ERDC_SEIR,51,986013567.3,230465194.6,2131735810.7,132478.0,28799162.2,1021829190.7,11853563863.7
COVIDhub-baseline,51,1074591077.0,22667121.0,3417968212.1,16.0,2635922.0,150578245.0,15955731856.0
LNQ-ens1,50,1089086373.0,185977684.7,3278497274.0,3873.9,21008283.0,500985355.0,20270284734.2
CovidAnalytics-DELPHI,51,1470045053.7,245204281.0,4700603057.2,118336.0,24650884.0,1213472910.5,32764258081.0
JHU_IDD-CovidSP,51,2994209932.4,117034749.4,10591255504.0,78183.6,14098504.9,698334105.6,61840301722.3
USC-SI_kJalpha,51,3086037066.1,156693392.9,14025141194.5,4313.1,9784769.1,660705811.2,99338307545.4
RobertWalraven-ESG,51,4323916247.8,546247659.4,15575831931.4,49623.7,52644127.2,1820901662.2,96640613149.3
UCLA-SuEIR,51,4872108833.5,51544169.5,23595105534.3,688.0,10770253.8,464105179.8,163440344407.6
LANL-GrowthRate,51,5237483751.1,214926922.7,24937094738.2,30097.2,24068358.9,664553177.6,170851731873.5
Geneva-DetGrowth,51,8166993895.0,1025260894.4,25862657186.8,100739.4,69384246.6,2884148717.4,121555913070.8
IowaStateLW-STEM,49,16585146049.5,102880449.0,80177709748.2,9604.0,9124712.7,822939749.0,560410943236.0
Covid19Sim-Simulator,51,20146610951.4,51931931.7,93291569762.5,80084.3,21449974.1,501267466.0,625765983941.2
