,count,mean,median,std,min,25%,75%,max
CU-select,51,1605.7,1067.0,1798.8,8.0,230.0,2626.0,10119.0
COVIDhub-ensemble,51,1646.3,1235.0,1794.3,9.0,228.0,2142.0,8461.0
OliverWyman-Navigator,51,1808.1,1143.0,2405.3,16.0,439.5,2218.0,13739.0
LNQ-ens1,51,1993.8,1439.7,1965.8,10.2,328.3,2967.4,8461.3
DDS-NBDS,51,2017.8,1138.1,2671.8,0.6,314.9,2676.5,14089.9
COVIDhub-baseline,51,2136.1,947.0,4142.4,6.0,246.0,2313.0,22003.0
USACE-ERDC_SEIR,51,2156.6,1036.4,3224.9,10.7,342.3,2489.0,16646.6
CEID-Walk,51,2204.8,1012.1,4128.9,2.2,224.5,2374.6,21226.4
JHU_IDD-CovidSP,51,2289.0,1100.6,3260.2,20.9,350.1,2835.6,19941.9
USC-SI_kJalpha,51,2321.7,1378.0,2658.7,5.0,364.0,3651.0,13613.0
UCLA-SuEIR,51,2381.3,1137.9,3930.6,1.6,322.3,2543.3,18357.3
LANL-GrowthRate,51,2539.2,1652.4,3063.3,1.6,428.1,3047.4,13985.8
Karlen-pypm,51,2660.5,1435.3,3859.4,29.1,531.2,2574.3,20050.1
IQVIA_ACOE-STAN,49,2678.1,1192.0,3779.6,6.0,324.0,3370.0,16226.0
RobertWalraven-ESG,51,2849.4,1915.1,2624.6,23.2,560.3,4631.1,10167.5
Covid19Sim-Simulator,51,3176.5,1974.0,3787.6,13.0,701.2,3971.1,21674.0
IowaStateLW-STEM,49,4294.8,1228.0,10257.6,10.0,380.0,3246.5,56492.0
CovidAnalytics-DELPHI,51,4302.8,3072.0,5250.7,35.0,1111.5,5574.5,25389.0
Geneva-DetGrowth,51,5831.7,3708.7,6424.3,46.0,1732.7,7935.9,31649.2
TTU-squider,51,7440.7,2308.1,20447.8,14.4,748.3,7186.6,145017.4
