,mean_rank
LNQ-ens1,4.5
COVIDhub-ensemble,4.8
CEID-Walk,4.9
COVIDhub-baseline,4.9
UCLA-SuEIR,5.3
USC-SI_kJalpha,5.7
JHU_IDD-CovidSP,5.9
RobertWalraven-ESG,5.9
CU-select,6.5
LANL-GrowthRate,6.6
