,count,mean,median,std,min,25%,75%,max
YYG-ParamSearch,51,139.4,85.3,173.1,0.8,18.4,179.7,765.5
USC-SI_kJalpha,51,158.8,71.0,210.2,1.0,30.0,195.5,1004.0
Covid19Sim-Simulator,51,171.1,82.5,318.4,0.7,20.1,183.8,2145.5
UCLA-SuEIR,51,179.2,73.4,375.4,1.1,26.3,165.7,2463.5
IHME-CurveFit,51,195.2,57.7,336.9,0.2,21.1,186.5,1636.8
CovidAnalytics-DELPHI,51,201.6,71.0,299.4,1.0,24.0,266.0,1346.0
IowaStateLW-STEM,49,230.2,94.0,431.5,0.0,30.5,262.5,2704.0
Baseline,51,241.5,71.0,593.1,3.4,35.2,163.9,3857.6
LANL-GrowthRate,51,337.5,125.7,704.9,0.1,41.4,277.5,4203.5
NotreDame-mobility,51,423.3,180.2,844.2,0.5,62.9,338.7,4575.7
MITCovAlliance-SIR,51,449.0,100.3,1017.3,1.2,25.6,325.5,4655.2
USACE-ERDC_SEIR,51,464.5,188.7,616.5,0.1,47.2,606.7,2568.7
PSI-DRAFT,51,1632.8,300.0,5024.4,1.0,101.0,806.5,32952.0
