,count,mean,median,std,min,25%,75%,max
UMass-MechBayes,51,15.2,5.0,29.3,0.0,2.0,16.0,182.0
COVIDhub-ensemble,51,18.8,7.0,34.1,0.0,3.5,18.0,216.0
LNQ-ens1,51,19.0,5.4,35.3,0.0,1.9,17.8,205.4
SteveMcConnell-CovidComplete,51,19.6,8.0,33.4,1.0,2.0,22.5,214.0
YYG-ParamSearch,51,20.1,7.5,36.4,0.6,3.2,18.4,215.7
Karlen-pypm,51,22.2,10.4,36.5,0.3,3.6,19.8,183.4
JCB-PRM,51,23.0,11.7,37.6,0.2,2.9,25.1,188.5
Baseline,51,23.2,7.6,36.5,0.0,2.4,22.1,153.3
OliverWyman-Navigator,51,23.6,12.0,35.3,0.1,3.7,24.5,174.0
DDS-NBDS,51,23.9,10.8,39.2,0.3,3.6,31.5,230.6
MOBS-GLEAM_COVID,50,23.9,8.7,44.2,0.2,2.9,25.7,276.1
CovidAnalytics-DELPHI,51,26.5,10.0,41.8,0.0,4.0,29.5,206.0
LANL-GrowthRate,51,26.6,7.8,49.7,0.1,2.7,26.8,306.6
USC-SI_kJalpha,51,26.6,13.0,35.0,0.0,4.0,28.5,172.0
CMU-TimeSeries,49,27.3,13.0,39.9,0.0,4.0,24.0,187.0
MITCovAlliance-SIR,51,28.1,11.7,52.9,0.6,3.2,27.9,336.9
Columbia_UNC-SurvCon,50,28.6,15.0,42.4,0.0,3.5,31.0,229.0
UCLA-SuEIR,51,28.6,10.1,42.2,0.0,4.8,35.3,203.3
Google_Harvard-CPF,51,28.8,13.6,44.6,0.2,4.8,37.8,279.1
Covid19Sim-Simulator,51,28.9,11.1,42.3,0.3,4.0,34.4,231.7
NotreDame-mobility,51,29.4,18.6,36.9,0.0,3.6,40.5,192.5
CEID-Walk,51,30.3,10.7,47.5,0.0,3.6,28.8,241.4
COVIDhub-baseline,51,30.4,11.0,45.6,0.0,4.5,31.0,212.0
UMich-RidgeTfReg,49,31.4,10.9,45.6,0.7,4.8,34.7,204.6
Geneva-DetGrowth,51,32.3,15.3,46.9,0.0,6.2,32.8,219.9
IowaStateLW-STEM,49,32.4,17.0,58.1,0.0,3.0,35.5,345.0
GT-DeepCOVID,48,33.7,9.0,73.6,0.2,4.1,36.5,480.3
RobertWalraven-ESG,51,34.6,15.3,71.7,0.0,3.5,27.3,434.4
PSI-DRAFT,51,35.6,17.0,45.5,0.0,6.0,49.5,235.0
MIT_CritData-GBCF,51,36.0,26.6,44.4,0.4,12.9,39.8,248.9
UCSD_NEU-DeepGLEAM,50,37.3,15.5,51.7,0.0,6.5,49.2,284.1
IQVIA_ACOE-STAN,49,37.6,10.0,79.5,0.0,2.5,42.0,489.0
UA-EpiCovDA,51,37.7,9.0,86.3,0.0,2.0,31.0,496.0
CU-select,51,38.5,19.0,50.5,0.0,4.0,56.5,223.0
IHME-CurveFit,51,39.1,17.8,65.2,0.2,5.5,38.9,398.7
JHU_IDD-CovidSP,51,39.3,16.0,60.5,0.2,5.9,45.5,333.0
USACE-ERDC_SEIR,51,50.5,20.1,72.8,0.7,5.5,62.9,341.7
JHUAPL-Bucky,51,63.9,19.6,129.7,0.6,4.3,67.2,760.8
epiforecasts-ensemble1,46,89.8,26.0,170.6,0.0,7.0,93.5,966.0
WalmartLabsML-LogForecasting,51,94.7,22.3,194.3,0.1,5.5,95.5,1063.0
