,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,51,10050.7,441.0,30496.8,0.0,64.0,4160.5,182329.0
USC-SI_kJalpha,51,14846.6,1681.0,33283.3,0.0,121.0,11236.0,184041.0
YYG-ParamSearch,51,15296.2,319.3,52525.1,0.2,61.0,7915.5,352600.8
UMass-MechBayes,51,15470.6,1764.0,35897.4,0.0,42.5,10926.5,207936.0
OliverWyman-Navigator,51,19369.6,712.5,110871.4,1.6,56.0,2687.7,793412.7
CovidAnalytics-DELPHI,51,22988.9,1600.0,53779.4,0.0,182.5,24674.5,290521.0
JCB-PRM,51,25267.9,676.1,105167.9,2.6,60.2,5364.5,724129.5
CMU-TimeSeries,51,25945.7,1089.0,106842.6,0.0,138.5,6006.5,619369.0
epiforecasts-ensemble1,45,32470.2,1849.0,82638.7,16.0,518.1,27432.5,490000.0
LNQ-ens1,51,39635.4,1002.1,172786.1,0.0,269.4,14771.5,1204755.6
UCLA-SuEIR,51,40235.5,1294.4,140127.0,0.0,156.4,13577.4,881323.2
MOBS-GLEAM_COVID,50,45188.3,2303.5,142133.9,2.0,366.0,14988.9,675796.5
GT-DeepCOVID,46,53552.3,1212.2,220264.0,0.4,128.5,9755.9,1409694.5
LANL-GrowthRate,51,79429.0,4196.1,251539.8,0.4,337.9,35144.9,1538500.7
IowaStateLW-STEM,49,82231.3,4225.0,278177.3,0.0,144.0,20458.0,1803649.0
Baseline,51,91686.9,1165.7,434999.8,0.0,142.7,19022.7,3010720.7
DDS-NBDS,51,92490.7,2403.0,220879.4,0.4,353.1,58688.5,1293904.0
COVIDhub-baseline,51,95522.2,2752.0,410434.7,0.5,101.2,28580.2,2851268.8
CEID-Walk,51,98329.8,2385.8,416057.9,0.6,164.9,20678.8,2822494.1
Auquan-SEIR,51,105213.0,2916.0,426606.0,0.0,156.5,26244.0,2934369.0
NotreDame-mobility,51,120798.5,3748.2,511299.9,0.0,342.3,31675.6,3288307.7
RobertWalraven-ESG,50,122820.2,6156.0,403335.3,0.0,899.6,55341.0,2529085.9
USACE-ERDC_SEIR,51,155781.9,5299.6,360534.4,0.0,489.2,79832.5,1689343.3
Karlen-pypm,51,185330.4,4569.8,867318.9,0.0,115.1,14569.1,5971669.7
CU-select,51,216175.0,3364.0,1348681.2,0.0,464.5,46261.0,9653449.0
JHU_IDD-CovidSP,51,217202.7,16050.4,837406.4,1.8,3144.4,81334.2,5813869.4
UA-EpiCovDA,51,232079.5,576.0,1548908.0,4.0,81.0,3970.0,11062276.0
PSI-DRAFT,51,374715.7,10000.0,1337064.9,0.0,572.5,90902.5,8561476.0
UT-Mobility,51,422332.6,4096.0,1481577.9,0.0,373.6,63002.0,8222556.2
MITCovAlliance-SIR,51,1138391.9,10468.9,4125999.3,1.6,826.6,105967.6,20270786.3
TTU-squider,51,29541891.4,1485475.9,69998127.0,380.5,49223.1,12217296.3,357747491.2
