,count,mean,median,std,min,25%,75%,max
OliverWyman-Navigator,51,44.1,22.0,60.1,0.7,9.7,67.5,371.6
COVIDhub-ensemble,51,44.9,23.0,70.1,1.0,5.5,42.0,332.0
YYG-ParamSearch,51,45.4,18.3,68.1,0.7,8.2,52.6,340.4
LNQ-ens1,51,46.5,30.3,52.0,0.1,10.2,66.9,295.8
UMass-MechBayes,51,53.5,25.0,65.2,0.0,15.0,78.0,335.0
JCB-PRM,51,54.2,15.0,136.4,0.0,5.1,39.6,874.6
UCLA-SuEIR,51,61.6,20.7,104.7,0.0,5.4,84.9,617.6
CMU-TimeSeries,51,65.5,27.0,139.9,0.0,9.0,59.0,882.0
GT-DeepCOVID,48,67.2,16.6,144.1,0.2,6.1,62.2,784.3
Baseline,51,67.4,14.9,171.2,0.0,6.6,52.1,1136.9
USC-SI_kJalpha,51,67.9,30.0,149.0,0.0,10.5,76.5,995.0
Karlen-pypm,51,76.9,26.7,209.2,0.2,4.6,49.1,1312.4
UA-EpiCovDA,51,80.3,20.0,213.5,0.0,10.5,55.0,1320.0
MOBS-GLEAM_COVID,50,81.2,36.7,119.2,1.4,11.6,104.5,534.3
NotreDame-mobility,51,81.5,41.5,102.8,0.8,15.0,112.5,480.0
CovidAnalytics-DELPHI,51,82.5,27.0,179.4,0.0,5.0,72.5,1101.0
LANL-GrowthRate,51,86.7,27.9,160.8,0.3,12.4,102.7,832.4
CU-select,51,87.9,46.0,113.8,0.0,12.0,128.0,619.0
COVIDhub-baseline,51,88.4,23.5,195.9,1.0,7.1,73.8,1235.0
SteveMcConnell-CovidComplete,51,90.1,27.0,211.5,0.0,7.5,72.5,1324.0
CEID-Walk,51,91.4,20.1,205.9,0.6,7.7,71.0,1240.0
UT-Mobility,51,95.7,40.0,159.3,1.0,13.5,91.0,797.5
DDS-NBDS,51,98.4,30.8,193.6,0.6,10.1,78.0,836.1
JHU_IDD-CovidSP,51,109.3,49.1,160.1,0.4,16.7,133.6,807.3
PSI-DRAFT,51,113.5,39.0,244.5,0.0,15.0,107.0,1578.0
epiforecasts-ensemble1,48,118.0,51.0,151.2,1.0,23.5,172.5,668.0
IowaStateLW-STEM,49,130.1,48.0,268.5,0.0,14.0,95.5,1346.0
RobertWalraven-ESG,51,133.2,63.6,214.3,0.0,20.0,165.7,1156.3
USACE-ERDC_SEIR,51,153.7,58.4,211.2,0.7,12.7,188.4,902.9
Auquan-SEIR,51,176.8,66.0,269.7,3.0,25.0,182.5,1553.0
IHME-CurveFit,51,182.9,40.7,428.4,2.2,13.2,136.3,2134.0
Covid19Sim-Simulator,51,272.6,54.9,609.4,0.7,15.5,192.7,3692.1
TTU-squider,51,431.5,162.2,630.4,0.4,64.4,532.1,2303.3
