,count,mean,median,std,min,25%,75%,max
IHME-CurveFit,51,337963.1,31039.5,833460.6,1.5,3857.0,176521.1,4620394.8
IowaStateLW-STEM,49,340597.4,30625.0,883436.7,0.0,3397.0,230689.0,5456896.0
YYG-ParamSearch,51,343770.8,10175.5,1615050.9,0.4,825.5,87823.4,11338679.9
CovidAnalytics-DELPHI,51,378256.7,15625.0,1227846.2,1.0,1412.5,141754.5,8042896.0
Covid19Sim-Simulator,51,463538.3,7283.3,2630515.5,0.2,853.1,83892.2,18793084.3
Baseline,51,517677.1,18612.8,1772377.1,4.0,1108.0,134835.2,11769800.5
USC-SI_kJalpha,51,827755.6,45109.3,2398879.3,2.9,2962.4,452090.9,14811668.8
UCLA-SuEIR,51,856098.3,16895.5,3901314.5,0.8,1529.4,83908.0,26456090.6
MITCovAlliance-SIR,51,3508699.5,11961.2,13348713.9,2.5,916.7,360440.3,78259405.1
USACE-ERDC_SEIR,51,5830471.0,152100.6,22412478.6,249.0,7237.3,2441296.8,155539516.9
