,count,mean,median,std,min,25%,75%,max
YYG-ParamSearch,51,109.7,36.2,177.0,0.1,17.6,101.0,965.2
USC-SI_kJalpha,51,132.2,53.0,199.0,0.0,20.0,143.5,972.0
UCLA-SuEIR,51,136.8,69.6,242.8,3.1,11.4,129.2,1321.8
IHME-CurveFit,51,154.8,103.3,205.0,0.1,32.1,153.1,1195.3
Baseline,51,161.0,42.9,392.7,0.3,16.4,116.7,2548.9
CovidAnalytics-DELPHI,51,164.0,59.0,235.0,1.0,17.5,192.5,990.0
LANL-GrowthRate,51,205.3,99.1,328.6,1.1,28.7,256.0,1663.1
Karlen-pypm,51,287.8,96.9,540.3,0.3,21.0,277.7,2953.5
USACE-ERDC_SEIR,51,319.8,100.1,420.5,0.5,16.5,504.1,1709.0
NotreDame-mobility,51,353.3,119.3,812.9,0.6,30.6,295.2,5430.0
JHU_IDD-CovidSP,51,358.6,202.8,521.1,8.0,65.5,450.1,3414.4
PSI-DRAFT,51,403.9,117.5,595.6,0.0,39.2,580.0,3105.0
