,count,mean,median,std,min,25%,75%,max
YYG-ParamSearch,51,48805.5,7283.2,119421.0,0.7,338.1,32439.4,586052.4
USC-SI_kJalpha,51,68525.0,5041.0,173706.3,1.0,901.0,38276.5,1008016.0
CovidAnalytics-DELPHI,51,128528.7,5041.0,336266.9,1.0,585.0,71540.0,1811716.0
Covid19Sim-Simulator,51,128665.2,6803.0,643311.6,0.4,404.2,34209.6,4603303.5
IHME-CurveFit,51,149430.4,3330.8,492747.8,0.1,444.7,34840.6,2679146.6
UCLA-SuEIR,51,170281.8,5386.8,857315.1,1.2,709.0,27505.0,6068821.8
IowaStateLW-STEM,49,235560.4,8836.0,1049596.4,0.0,936.5,69178.5,7311616.0
Baseline,51,403254.7,5041.0,2113134.2,11.8,1246.3,27099.7,14880857.3
USACE-ERDC_SEIR,51,588377.5,35596.7,1279484.2,0.0,2228.9,368269.3,6598159.1
LANL-GrowthRate,51,600995.8,15808.0,2611208.4,0.0,1717.4,77288.9,17669345.4
NotreDame-mobility,51,877981.5,32455.4,3493343.5,0.3,3955.6,116127.7,20936633.7
MITCovAlliance-SIR,51,1216298.4,10068.7,4452562.8,1.4,654.7,105994.7,21671212.9
PSI-DRAFT,51,27415205.5,90000.0,154166910.4,1.0,10601.0,720402.5,1085834304.0
