,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,63.7,13.3,308.4,0.0,4.0,39.8,9907.2
COVIDhub-ensemble,3141,66.7,15.0,362.3,0.0,4.0,42.0,15051.0
USC-SI_kJalpha,2769,73.7,16.0,352.1,0.0,5.0,48.0,11512.0
COVIDhub-baseline,3141,82.5,16.0,411.5,0.0,4.0,45.0,12293.0
LANL-GrowthRate,2950,87.7,21.3,437.0,0.0,5.9,59.1,16280.6
UCLA-SuEIR,2895,89.2,16.9,496.3,0.0,4.9,51.2,18208.0
JHU_IDD-CovidSP,3139,103.2,20.6,347.6,0.0,5.8,71.1,7327.8
IowaStateLW-STEM,3103,114.5,19.0,634.7,0.0,5.0,63.0,19757.0
CU-select,3072,115.4,21.0,600.7,0.0,6.0,69.0,20696.0
OliverWyman-Navigator,2705,120.1,18.0,544.1,0.0,5.0,66.0,15960.0
