,mean_rank
LNQ-ens1,5.9
COVIDhub-ensemble,6.7
COVIDhub-baseline,6.8
DDS-NBDS,7.0
USC-SI_kJalpha,7.3
LANL-GrowthRate,7.5
USACE-ERDC_SEIR,7.6
RobertWalraven-ESG,7.6
Geneva-DetGrowth,8.1
IowaStateLW-STEM,8.1
OliverWyman-Navigator,8.9
JHU_IDD-CovidSP,10.4
UCLA-SuEIR,10.5
CovidAnalytics-DELPHI,11.5
Covid19Sim-Simulator,12.0
Karlen-pypm,13.4
IHME-CurveFit,13.7
