,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,99136.7,176.1,2071281.9,0.0,16.1,1580.2,98153046.0
USC-SI_kJalpha,2769,129366.4,256.0,2684400.6,0.0,25.0,2304.0,132526144.0
JHU_IDD-CovidSP,3139,131456.7,425.6,1586021.8,0.0,33.3,5054.7,53696946.0
COVIDhub-ensemble,3141,135685.2,225.0,4194657.4,0.0,16.0,1764.0,226532601.0
COVIDhub-baseline,3141,176085.4,256.0,3350067.0,0.0,16.0,2025.0,151117849.0
LANL-GrowthRate,2950,198626.2,452.0,5191434.5,0.0,34.7,3493.8,265058769.0
UCLA-SuEIR,2895,254183.1,287.2,6921041.3,0.0,23.8,2617.5,331529966.1
OliverWyman-Navigator,2705,310363.4,324.0,5792116.3,0.0,25.0,4356.0,254721600.0
CU-select,3072,374107.1,441.0,8994621.8,0.0,36.0,4761.0,428324416.0
IowaStateLW-STEM,3103,415831.3,361.0,9376229.1,0.0,25.0,3969.0,390339049.0
