,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,51,117794290.3,1382976.0,547810456.1,2401.0,85837.0,18266582.5,3704183044.0
COVIDhub-baseline,51,134716368.3,3031081.0,591112165.2,81.0,216314.5,12772244.5,3619947556.0
CovidAnalytics-DELPHI,51,136758719.0,29713401.0,272979733.8,10609.0,3683612.5,161921786.5,1337876929.0
USACE-ERDC_SEIR,51,165842524.0,3691989.1,790020808.4,811.2,456545.6,45144331.4,5610359131.2
LANL-GrowthRate,51,192938759.4,10615771.8,836078280.8,237.1,402686.1,30567350.5,4642387461.0
UCLA-SuEIR,51,196377456.5,8235365.2,629377861.8,71.7,325800.8,27216060.3,3200125588.6
JHU_IDD-CovidSP,51,265879162.3,4212510.0,1320771701.3,21.1,632198.9,50243127.7,9375341408.8
LNQ-ens1,51,272627652.8,6570324.0,1118144960.0,170.0,432155.2,45963282.7,6260165573.9
USC-SI_kJalpha,51,469202384.9,13173225.8,2233445020.5,15.9,2474455.0,103760299.1,15666834092.6
Geneva-DetGrowth,51,824441244.6,77650149.6,2687084556.9,4189.3,3592447.9,287029608.0,13362137579.6
IowaStateLW-STEM,49,922278444.1,3437316.0,4668077538.5,100.0,268952.5,35560902.5,30281916289.0
Covid19Sim-Simulator,51,1613302773.0,6746520.1,7820060741.4,744.0,1452632.4,67916047.1,53897673562.7
OliverWyman-Navigator,51,1655635438.3,32959081.0,6564121189.8,841.0,1817341.0,186635992.5,36038086569.0
RobertWalraven-ESG,49,2058438767.3,6219194.7,9713046652.0,181.2,951880.5,66706531.3,50535641956.5
Karlen-pypm,51,5451067535.8,88399484.4,24173807141.9,12723.8,3177793.9,470865197.2,163481697643.7
IHME-CurveFit,51,6476708215.7,41550093.6,36683778342.3,11546.3,2816841.0,340984702.8,258870175521.7
