,count,mean,median,std,min,25%,75%,max
UCLA-SuEIR,51,10571.9,4498.8,21210.8,36.2,1454.5,10187.1,117902.0
COVIDhub-baseline,51,11202.8,6363.0,17401.1,26.0,1752.0,11863.5,88012.0
USC-SI_kJalpha,51,13164.1,4517.5,28380.0,21.9,2069.0,14442.6,188802.3
IowaStateLW-STEM,49,13530.2,3896.0,34512.7,60.0,1727.5,13792.5,243745.0
CovidAnalytics-DELPHI,51,16008.9,11718.0,18520.4,25.0,3045.5,18990.5,87068.0
Covid19Sim-Simulator,51,16361.0,5570.0,40816.2,122.7,1750.3,13233.3,269924.5
USACE-ERDC_SEIR,51,16497.3,11685.5,20264.7,71.0,3019.4,21878.7,118575.1
LANL-GrowthRate,51,17669.1,10554.1,33183.7,58.9,2630.6,18297.4,228126.2
JHU_IDD-CovidSP,51,21768.8,9879.3,38080.1,98.7,2032.6,27001.0,217324.6
CovidActNow-SEIR_CAN,51,42132.4,7635.4,137553.2,30.5,1961.9,12910.4,763229.3
