,mean_rank
COVIDhub-baseline,3.9
UCLA-SuEIR,4.0
USC-SI_kJalpha,4.7
Covid19Sim-Simulator,4.7
IowaStateLW-STEM,4.8
CovidActNow-SEIR_CAN,5.2
JHU_IDD-CovidSP,6.3
LANL-GrowthRate,6.7
CovidAnalytics-DELPHI,7.3
USACE-ERDC_SEIR,7.4
