,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,51,165.6,92.0,226.9,1.0,42.0,180.0,1118.0
MOBS-GLEAM_COVID,50,166.1,90.9,214.9,0.6,35.5,192.7,1018.4
BPagano-RtDriven,51,167.1,81.2,237.9,1.1,20.2,222.8,1162.2
SteveMcConnell-CovidComplete,51,177.0,95.0,226.2,10.0,54.0,182.0,1282.0
UCSD_NEU-DeepGLEAM,50,177.2,106.9,212.8,3.5,41.8,225.1,1082.3
Baseline,51,177.5,67.1,246.4,1.0,28.3,247.5,1137.6
RobertWalraven-ESG,51,190.6,80.5,280.8,0.4,27.9,192.8,1451.0
COVIDhub-baseline,51,194.4,74.0,259.7,2.0,39.6,269.5,1344.3
Google_Harvard-CPF,51,198.3,98.5,257.1,6.0,43.5,224.4,1050.3
CEID-Walk,51,201.4,99.4,262.2,4.2,43.9,270.5,1474.3
OliverWyman-Navigator,51,201.8,57.8,285.8,5.0,31.2,267.3,1108.1
UMass-MechBayes,51,204.3,64.0,403.5,2.0,20.0,198.0,2335.0
USC-SI_kJalpha,51,225.6,97.0,312.5,1.0,38.5,250.0,1265.0
LNQ-ens1,51,227.1,126.8,276.5,5.2,28.2,276.3,1096.1
GT-DeepCOVID,50,232.1,106.6,345.6,4.7,33.8,285.7,1645.9
CMU-TimeSeries,51,233.7,100.0,287.2,7.0,44.5,283.5,1419.0
Karlen-pypm,51,243.0,95.7,379.3,1.5,30.2,274.7,1878.4
LANL-GrowthRate,51,250.2,74.0,390.9,1.0,37.5,360.0,2269.0
JHU_CSSE-DECOM,51,258.1,125.0,317.0,24.0,70.0,272.0,1283.0
IowaStateLW-STEM,49,258.2,135.0,352.5,0.0,68.5,329.0,1855.0
MIT_CritData-GBCF,51,267.5,171.0,286.0,4.0,78.0,291.0,1196.0
epiforecasts-ensemble1,51,281.3,125.0,542.1,7.0,44.5,283.5,3646.0
Microsoft-DeepSTIA,50,282.5,158.6,365.8,1.5,52.6,306.4,1660.8
Covid19Sim-Simulator,51,284.2,146.6,390.9,6.3,53.5,273.3,1747.6
Columbia_UNC-SurvCon,50,290.2,109.0,474.5,1.0,57.0,315.0,2554.0
IHME-CurveFit,51,294.4,133.7,464.0,4.5,66.8,349.5,2670.3
UCLA-SuEIR,51,303.2,100.5,481.3,3.5,47.4,398.0,2725.8
UA-EpiCovDA,51,308.1,150.0,365.5,1.0,50.5,403.0,1507.0
JHUAPL-Bucky,51,308.7,127.5,447.9,0.2,44.0,366.0,1887.4
UT-Mobility,51,312.0,108.0,478.6,3.0,28.5,379.2,2091.0
JHU_IDD-CovidSP,51,330.3,174.7,436.8,0.9,73.8,325.8,1800.4
CU-select,51,357.2,103.0,620.7,3.0,60.5,405.5,3838.0
UMich-RidgeTfReg,50,357.3,161.8,554.5,1.6,87.8,310.3,3247.2
UCSB-ACTS,51,359.2,87.8,788.0,0.9,40.3,283.6,4870.5
MIT_ISOLAT-Mixtures,41,380.8,86.2,721.3,4.1,44.6,386.5,3658.8
CovidAnalytics-DELPHI,51,399.2,121.0,739.8,5.0,39.5,358.0,4175.0
PSI-DRAFT,51,406.3,155.5,994.9,5.5,52.5,379.0,6953.5
AIpert-pwllnod,51,415.3,157.6,721.7,2.3,44.5,415.4,4130.6
TTU-squider,51,638.6,315.6,771.6,4.6,120.3,791.3,3660.4
WalmartLabsML-LogForecasting,51,692.6,304.8,1145.8,3.6,66.8,822.3,6619.4
DDS-NBDS,51,1113.7,305.1,2779.4,1.6,92.2,671.9,17500.3
