,count,mean,median,std,min,25%,75%,max
Covid19Sim-Simulator,51,737.3,372.3,1148.6,0.2,157.6,687.7,5177.0
IHME-CurveFit,51,770.7,411.3,921.0,5.2,143.7,1074.5,3733.6
JCB-PRM,51,821.6,446.0,1409.1,0.1,220.3,714.4,7193.5
IowaStateLW-STEM,49,871.6,440.0,1436.8,5.0,117.0,1118.5,9327.0
COVIDhub-baseline,51,964.9,434.9,1812.4,7.1,69.3,980.2,11195.9
Baseline,51,995.1,422.3,1894.5,1.6,87.0,881.4,11565.6
UCLA-SuEIR,51,1296.4,422.0,2473.8,33.6,123.5,1312.6,14684.2
Columbia_UNC-SurvCon,51,1304.9,524.0,2140.9,5.0,162.0,1499.0,10384.0
AIpert-pwllnod,51,1420.3,709.7,2845.0,19.3,290.8,1356.7,19432.6
JHUAPL-Bucky,51,1524.7,969.7,1599.1,13.1,320.1,2000.1,6493.3
