,count,mean,median,std,min,25%,75%,max
BPagano-RtDriven,51,259.3,104.4,385.7,1.2,40.3,280.8,1952.5
Baseline,51,264.3,173.6,333.3,1.0,87.9,345.6,2144.3
UMass-MechBayes,51,284.9,174.0,399.1,6.0,55.0,350.0,2036.0
Karlen-pypm,51,287.7,241.7,351.9,0.1,45.2,377.9,1682.2
COVIDhub-ensemble,51,290.5,201.0,328.3,3.0,72.0,313.0,1448.0
COVIDhub-baseline,51,293.1,185.7,392.8,2.0,68.9,317.5,2169.5
Caltech-CS156,51,294.7,138.8,481.7,4.1,46.4,251.2,2525.3
SteveMcConnell-CovidComplete,51,306.4,174.0,387.6,2.0,69.0,325.5,1475.0
GT-DeepCOVID,50,309.7,199.3,347.7,1.0,67.9,446.7,1807.9
CEID-Walk,51,316.2,179.7,447.2,2.0,63.6,347.2,2295.4
MOBS-GLEAM_COVID,50,336.6,207.4,406.8,0.7,96.7,402.2,1981.1
UCLA-SuEIR,51,338.2,140.6,531.7,2.3,65.2,404.3,3012.9
RobertWalraven-ESG,51,341.0,195.9,539.6,8.1,47.5,364.2,3496.6
LNQ-ens1,51,359.0,209.7,522.1,2.1,74.9,339.0,2830.4
IowaStateLW-STEM,49,360.5,190.0,487.4,13.0,96.5,377.5,2473.0
UCSD_NEU-DeepGLEAM,50,366.6,238.2,425.7,3.1,87.0,449.0,2054.7
OliverWyman-Navigator,51,370.4,217.6,466.5,0.1,76.8,495.2,2526.0
Google_Harvard-CPF,51,374.1,240.5,388.8,0.0,114.6,521.2,1695.8
MIT_CritData-GBCF,51,391.9,263.0,379.4,3.0,152.0,536.5,1884.0
JHU_IDD-CovidSP,51,394.1,221.8,550.0,10.4,111.2,370.9,3189.3
epiforecasts-ensemble1,51,399.8,232.0,451.8,15.0,107.5,435.5,1575.0
CU-select,51,400.7,226.0,534.9,1.0,79.5,472.0,2319.0
UA-EpiCovDA,51,439.3,341.0,455.1,4.0,63.5,629.0,1973.0
Covid19Sim-Simulator,51,442.2,129.2,813.3,3.0,75.0,361.8,3655.0
JHU_CSSE-DECOM,49,458.7,197.0,560.5,0.0,117.0,638.5,2918.0
PSI-DRAFT,51,465.6,190.0,820.1,1.0,64.0,467.5,5142.0
USC-SI_kJalpha,51,490.0,216.0,675.3,3.0,77.5,465.0,2962.0
DDS-NBDS,51,503.2,262.9,619.0,2.9,74.2,722.1,2956.5
Microsoft-DeepSTIA,50,504.3,337.2,643.9,12.6,157.2,536.4,3654.8
Columbia_UNC-SurvCon,51,535.3,253.0,729.7,2.0,84.5,660.0,3629.0
LANL-GrowthRate,51,542.4,227.0,953.2,1.0,69.2,536.0,5271.5
IHME-CurveFit,51,556.0,245.5,694.3,9.6,134.6,702.6,2888.1
CMU-TimeSeries,51,569.2,307.0,899.8,0.0,98.0,636.5,5910.0
TTU-squider,51,639.0,315.8,773.6,1.8,115.3,791.7,3661.9
UMich-RidgeTfReg,50,665.1,249.2,1325.8,3.3,83.5,578.6,8335.6
AIpert-pwllnod,51,782.6,283.6,1976.0,2.4,88.7,599.3,13630.6
CovidAnalytics-DELPHI,51,921.7,248.0,2100.7,2.0,74.5,821.0,13464.0
WalmartLabsML-LogForecasting,51,1008.8,460.0,1693.4,9.5,112.0,973.3,9889.6
UCSB-ACTS,51,1044.4,853.6,1001.4,0.0,279.3,1430.6,4851.2
