,count,mean,median,std,min,25%,75%,max
IHME-CurveFit,51,1425530.1,169139.2,3040648.3,27.4,20812.5,1154474.5,13940064.0
Covid19Sim-Simulator,51,1837014.1,138571.4,5629395.9,0.0,24858.0,472929.9,26801552.1
JCB-PRM,51,2621585.0,198878.4,9892938.5,0.0,48542.8,510453.2,51746530.9
IowaStateLW-STEM,49,2783521.3,193600.0,12191287.7,25.0,13705.0,1251854.5,86992929.0
COVIDhub-baseline,51,4151402.6,189171.7,17990586.0,51.1,4804.4,962310.4,125348702.0
Baseline,51,4508751.0,178325.2,19353624.5,2.5,7578.0,780520.1,133762442.5
JHUAPL-Bucky,51,4831707.1,940297.8,9006742.3,172.3,103031.2,4007327.5,42163582.2
Columbia_UNC-SurvCon,51,6196424.7,274576.0,20304728.5,25.0,26685.0,2253562.0,107827456.0
UCLA-SuEIR,51,7680271.4,178060.6,31721352.0,1129.8,15275.3,1723855.1,215627069.2
AIpert-pwllnod,51,9952580.3,503685.3,52836699.6,372.4,84560.3,1842736.8,377626995.1
