,count,mean,median,std,min,25%,75%,max
Covid19Sim-Simulator,51,685.0,388.1,905.6,2.2,168.5,668.4,4455.2
IHME-CurveFit,51,855.9,521.4,1072.6,10.6,163.4,973.7,4445.7
Baseline,51,1107.5,468.1,1768.4,28.6,138.1,1393.5,11350.6
COVIDhub-baseline,51,1134.1,469.8,1769.5,23.0,174.5,1526.4,11299.2
UCLA-SuEIR,51,1169.4,380.1,2139.1,3.3,164.1,1309.3,13367.6
IowaStateLW-STEM,49,1177.9,456.0,1968.8,13.0,117.5,1481.5,12294.0
JHUAPL-Bucky,51,1442.6,661.9,2317.3,0.7,193.0,1590.2,11944.8
JCB-PRM,51,1568.5,794.9,2571.7,3.2,337.2,1556.1,13383.3
WalmartLabsML-LogForecasting,51,2517.3,1437.2,3661.2,41.5,447.2,3172.6,21626.5
AIpert-pwllnod,51,2795.1,949.0,6758.6,20.8,273.8,2500.2,46469.2
Columbia_UNC-SurvCon,51,4570.1,542.0,14485.8,1.0,232.0,1502.0,80293.0
