,mean_rank
COVIDhub-baseline,4.1
Covid19Sim-Simulator,4.3
IowaStateLW-STEM,4.4
IHME-CurveFit,4.5
JCB-PRM,4.5
Columbia_UNC-SurvCon,5.0
UCLA-SuEIR,5.2
AIpert-pwllnod,5.8
JHUAPL-Bucky,7.2
