,count,mean,median,std,min,25%,75%,max
YYG-ParamSearch,51.0,163.7,44.4,277.6,1.2,17.7,168.0,1336.4
LANL-GrowthRate,51.0,224.4,77.6,347.9,0.0,30.3,295.9,1910.2
Baseline_0.98,51.0,244.9,56.5,582.7,1.0,14.9,189.4,3177.1
UCLA-SuEIR,51.0,281.8,142.3,407.8,1.3,31.2,342.8,1661.8
IHME-CurveFit,51.0,289.6,70.7,498.5,1.0,18.2,328.7,2545.1
MIT_CovidAnalytics-DELPHI,51.0,364.2,104.0,636.9,1.0,24.0,508.5,3871.0
IowaStateLW-STEM,51.0,394.4,227.0,737.5,2.0,40.0,519.0,5056.0
CU-select,51.0,400.4,139.0,707.9,1.0,35.5,403.0,4419.0
Baseline,51.0,428.1,66.1,1173.9,1.0,19.6,200.7,6367.6
UT-Mobility,51.0,768.6,169.6,2177.3,2.2,67.5,537.0,12674.6
