,count,mean,median,std,min,25%,75%,max
UMass-MechBayes,51,64.1,28.0,97.0,0.0,6.5,76.0,489.0
UCLA-SuEIR,51,73.4,24.0,116.1,1.0,11.9,72.4,551.8
LANL-GrowthRate,51,87.9,32.1,152.7,0.1,6.2,72.0,824.5
COVIDhub-ensemble,51,89.6,37.3,134.3,0.3,9.5,101.6,709.9
YYG-ParamSearch,51,111.8,28.8,178.6,0.0,7.7,106.7,728.5
IowaStateLW-STEM,49,136.6,67.0,256.3,1.0,23.5,138.5,1708.0
CU-select,50,140.2,51.0,244.0,0.0,16.5,166.0,1482.0
UT-Mobility,51,143.8,38.7,229.3,0.0,7.0,143.3,1053.4
IHME-CurveFit,51,155.5,42.9,261.5,1.1,17.2,146.3,1207.5
CovidAnalytics-DELPHI,51,174.2,58.0,289.4,0.0,11.5,177.0,1313.0
Baseline,51,175.4,36.0,399.7,0.0,6.9,140.9,2375.7
COVIDhub-baseline,51,184.1,34.0,378.3,0.4,9.7,175.2,1994.1
MOBS-GLEAM_COVID,50,184.2,62.4,314.5,1.0,16.8,163.0,1556.0
USACE-ERDC_SEIR,51,194.8,54.2,333.0,0.3,8.1,218.7,1485.4
PSI-DRAFT,51,247.1,78.0,519.5,0.0,12.2,186.8,3170.0
Auquan-SEIR,51,323.3,124.0,628.3,4.0,36.0,325.5,3864.0
JHU_IDD-CovidSP,51,758.7,368.7,1094.9,8.7,140.2,832.6,5948.9
