,total_deaths_2020-05-03,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
YYG-ParamSearch,71056,111010.7,113146,43328.7,42090,1238.7,2.9%
LANL-GrowthRate,71056,113471.4,113146,45789.4,42090,3699.4,8.8%
UT-Mobility,71056,113970.3,113146,46288.3,42090,4198.3,10.0%
IHME-CurveFit,71056,116144.3,113146,48462.3,42090,6372.3,15.1%
UCLA-SuEIR,71056,103040.3,113146,35358.3,42090,-6731.7,-16.0%
CovidAnalytics-DELPHI,71056,119039.0,113146,51357.0,42090,9267.0,22.0%
CU-select,71056,124918.0,113146,57236.0,42090,15146.0,36.0%
IowaStateLW-STEM,71056,93984.0,113146,26302.0,42090,-15788.0,-37.5%
Baseline,71056,129858.3,113146,62176.3,42090,20086.3,47.7%
NotreDame-FRED,71056,,113146,,42090,,
