,count,mean,median,std,min,25%,75%,max
UMass-MechBayes,51,120.2,57.0,153.5,0.0,21.5,180.5,893.0
LANL-GrowthRate,51,127.1,64.7,209.1,0.5,13.5,109.7,1002.8
YYG-ParamSearch,51,147.0,50.5,244.8,1.1,11.9,129.3,958.8
COVIDhub-ensemble,51,149.2,54.9,270.4,0.9,15.4,161.0,1585.1
IHME-CurveFit,51,183.8,59.1,338.3,2.0,14.6,172.4,1731.3
UCLA-SuEIR,51,204.8,64.1,643.3,1.6,13.1,163.0,4525.3
CU-select,50,215.3,113.0,279.1,0.0,32.5,229.0,1186.0
CovidAnalytics-DELPHI,51,299.6,101.0,534.0,0.0,13.0,376.0,2829.0
Baseline,51,316.9,50.7,714.6,0.0,10.8,203.4,3941.9
COVIDhub-baseline,51,379.1,51.0,962.9,1.0,12.0,256.4,6116.6
MOBS-GLEAM_COVID,50,449.4,85.9,972.8,2.2,31.2,370.6,5676.1
