,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Bulgaria,172,158.7,151.0,58.3,-13.3,-21.0,-113.7,False,False
Canada,8183,10327.4,7421.0,5063.9,2144.4,-762.0,-3119.1,True,False
Croatia,107,139.6,165.0,60.4,32.6,58.0,-46.6,False,False
Cyprus,18,35.1,28.0,19.5,17.1,10.0,1.5,True,True
Estonia,69,117.1,99.0,92.8,48.1,30.0,23.8,True,True
Finland,325,830.9,548.0,433.3,505.9,223.0,108.3,True,True
France,29401,43704.9,34109.0,24917.7,14303.9,4708.0,-4483.3,True,True
Germany,8793,14612.9,12596.0,6945.8,5819.9,3803.0,-1847.2,True,True
Greece,183,270.3,217.0,140.2,87.3,34.0,-42.8,True,True
Hungary,559,823.9,657.0,306.4,264.9,98.0,-252.6,True,True
Ireland,1705,3888.4,2344.0,1404.0,2183.4,639.0,-301.0,True,True
Italy,34301,46200.0,37878.0,27544.2,11899.0,3577.0,-6756.8,True,True
Latvia,28,66.7,44.0,432.7,38.7,16.0,404.7,True,False
Luxembourg,110,175.3,134.0,138.6,65.3,24.0,28.6,True,True
Portugal,1512,2223.9,2023.0,1021.0,711.9,511.0,-491.0,True,True
Romania,1394,1735.4,1640.0,663.2,341.4,246.0,-730.8,True,False
Slovakia,28,51.6,36.0,24.7,23.6,8.0,-3.3,True,True
Slovenia,109,123.3,127.0,91.8,14.3,18.0,-17.2,False,False
Spain,27136,41441.4,30378.0,25329.3,14305.4,3242.0,-1806.7,True,True
Sweden,4874,6933.7,5487.0,13575.4,2059.7,613.0,8701.4,True,False
United Kingdom,41747,52089.7,36455.0,31476.2,10342.7,-5292.0,-10270.8,True,True
