,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,815,697.7,710.0,846.4,-117.3,-105.0,31.4,True,True
Austria,677,673.6,675.0,642.3,-3.4,-2.0,-34.7,True,False
Belgium,9650,9941.7,9784.0,9599.2,291.7,134.0,-50.8,True,True
Brazil,42720,41441.6,42925.0,48468.1,-1278.4,205.0,5748.1,True,False
Bulgaria,172,184.3,185.0,185.6,12.3,13.0,13.6,False,False
Canada,8183,8541.4,8118.0,7693.6,358.4,-65.0,-489.4,True,False
Chile,3101,1529.1,1512.0,2072.8,-1571.9,-1589.0,-1028.2,False,True
Colombia,1623,1178.9,1264.0,1266.0,-444.1,-359.0,-357.0,True,True
Croatia,107,113.6,117.0,100.4,6.6,10.0,-6.6,False,False
Cyprus,18,17.0,19.0,12.0,-1.0,1.0,-6.0,False,False
Czechia,328,371.3,348.0,349.4,43.3,20.0,21.4,True,True
Denmark,597,603.7,611.0,608.2,6.7,14.0,11.2,False,False
Dominican Republic,577,530.6,530.0,530.9,-46.4,-47.0,-46.1,False,True
Ecuador,3874,4299.6,4241.0,5546.8,425.6,367.0,1672.8,True,False
Egypt,1484,1157.6,1143.0,1097.8,-326.4,-341.0,-386.2,False,False
Estonia,69,67.7,73.0,61.0,-1.3,4.0,-8.0,False,False
Finland,325,329.7,348.0,316.7,4.7,23.0,-8.3,False,False
France,29401,29640.7,29765.0,30481.7,239.7,364.0,1080.7,False,False
Germany,8793,9139.6,9026.0,8883.8,346.6,233.0,90.8,True,True
Greece,183,191.0,185.0,186.9,8.0,2.0,3.9,True,True
Hungary,559,569.7,568.0,527.9,10.7,9.0,-31.1,True,False
Iceland,10,10.0,11.0,13.7,0.0,1.0,3.7,False,False
Ireland,1705,1766.1,1721.0,1671.4,61.1,16.0,-33.6,True,True
Israel,300,294.6,300.0,309.3,-5.4,0.0,9.3,True,False
Italy,34301,35238.4,34825.0,34950.3,937.4,524.0,649.3,True,True
Japan,927,1049.9,928.0,1024.5,122.9,1.0,97.5,True,True
Latvia,28,30.1,27.0,24.6,2.1,-1.0,-3.4,True,False
Lithuania,75,73.9,72.0,76.4,-1.1,-3.0,1.4,False,False
Luxembourg,110,118.1,117.0,109.3,8.1,7.0,-0.7,True,True
Malaysia,120,120.4,123.0,115.1,0.4,3.0,-4.9,False,False
Mexico,16872,13878.6,15264.0,5306.1,-2993.4,-1608.0,-11565.9,True,False
Moldova,398,380.4,390.0,310.6,-17.6,-8.0,-87.4,True,False
Netherlands,6076,6218.1,6310.0,6062.3,142.1,234.0,-13.7,False,True
Norway,242,240.4,247.0,242.8,-1.6,5.0,0.8,False,True
Panama,429,394.1,389.0,369.1,-34.9,-40.0,-59.9,False,False
Peru,6308,5909.0,6296.0,9797.8,-399.0,-12.0,3489.8,True,False
Philippines,1074,987.0,1012.0,948.5,-87.0,-62.0,-125.5,True,False
Poland,1237,1199.7,1244.0,1151.0,-37.3,7.0,-86.0,True,False
Portugal,1512,1598.7,1499.0,1496.2,86.7,-13.0,-15.8,True,True
Romania,1394,1435.7,1508.0,1297.9,41.7,114.0,-96.1,False,False
Russia,6819,6105.7,6015.0,5716.0,-713.3,-804.0,-1103.0,False,False
Serbia,253,260.7,273.0,266.6,7.7,20.0,13.6,False,False
Slovakia,28,28.0,31.0,22.0,0.0,3.0,-6.0,False,False
Slovenia,109,115.1,113.0,105.6,6.1,4.0,-3.4,True,True
South Korea,277,285.3,286.0,262.8,8.3,9.0,-14.2,False,False
Spain,27136,31768.7,30046.0,29368.5,4632.7,2910.0,2232.5,True,True
Sweden,4874,4927.4,4709.0,4823.8,53.4,-165.0,-50.2,False,True
Switzerland,1938,1986.3,1999.0,1928.9,48.3,61.0,-9.1,False,True
Turkey,4792,4906.4,4782.0,4646.6,114.4,-10.0,-145.4,True,False
Ukraine,890,861.9,917.0,810.1,-28.1,27.0,-79.9,True,False
United Kingdom,41747,42750.3,41348.0,41605.1,1003.3,-399.0,-141.9,True,True
