,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,5637,1483.6,1922.0,5295.2,-4153.4,-3715.0,-341.8,True,True
Austria,728,972.0,736.0,642.3,244.0,8.0,-85.7,True,True
Belgium,9935,11497.3,10146.0,9698.8,1562.3,211.0,-236.2,True,True
Bolivia,4003,997.0,1958.0,540.6,-3006.0,-2045.0,-3462.4,True,False
Brazil,107232,101492.3,118744.0,125832.7,-5739.7,11512.0,18600.7,False,False
Bulgaria,495,248.6,431.0,265.3,-246.4,-64.0,-229.7,True,True
Canada,9072,16494.0,12245.0,8147.8,7422.0,3173.0,-924.2,True,True
Chile,10395,4702.0,8247.0,11970.1,-5693.0,-2148.0,1575.1,True,True
Colombia,14810,2968.0,5552.0,4359.2,-11842.0,-9258.0,-10450.8,True,True
Croatia,165,146.4,137.0,100.4,-18.6,-28.0,-64.6,False,False
Cuba,88,93.9,99.0,81.5,5.9,11.0,-6.5,False,False
Cyprus,20,17.0,20.0,12.0,-3.0,0.0,-8.0,True,False
Czechia,395,374.3,366.0,367.4,-20.7,-29.0,-27.6,False,False
Denmark,621,704.3,664.0,624.0,83.3,43.0,3.0,True,True
Dominican Republic,1438,979.7,768.0,599.5,-458.3,-670.0,-838.5,False,False
Ecuador,6065,6072.3,6132.0,5741.8,7.3,67.0,-323.2,False,False
Egypt,5141,3076.1,4025.0,1588.2,-2064.9,-1116.0,-3552.8,True,False
Estonia,63,111.4,80.0,61.0,48.4,17.0,-2.0,True,True
Finland,333,461.1,389.0,316.7,128.1,56.0,-16.3,True,True
France,30410,33527.9,30791.0,31466.1,3117.9,381.0,1056.1,True,True
Germany,9235,11330.3,10123.0,9145.8,2095.3,888.0,-89.2,True,True
Greece,226,218.4,208.0,190.7,-7.6,-18.0,-35.3,False,False
Honduras,1567,559.4,797.0,905.7,-1007.6,-770.0,-661.3,True,True
Hungary,607,960.3,838.0,536.4,353.3,231.0,-70.6,True,True
Iceland,10,10.0,11.0,25.7,0.0,1.0,15.7,False,False
Ireland,1774,2151.4,1803.0,1692.5,377.4,29.0,-81.5,True,True
Israel,674,350.1,342.0,352.4,-323.9,-332.0,-321.6,False,True
Italy,35392,40255.0,37753.0,43297.3,4863.0,2361.0,7905.3,True,False
Japan,1093,1744.9,1373.0,1220.8,651.9,280.0,127.8,True,True
Latvia,32,45.7,31.0,26.4,13.7,-1.0,-5.6,True,True
Lithuania,81,146.0,124.0,76.5,65.0,43.0,-4.5,True,True
Luxembourg,123,110.0,122.0,109.3,-13.0,-1.0,-13.7,True,False
Malaysia,125,115.0,141.0,116.3,-10.0,16.0,-8.7,False,True
Mexico,56543,37463.7,77829.0,6859.0,-19079.3,21286.0,-49684.0,False,False
Moldova,895,783.6,1172.0,345.4,-111.4,277.0,-549.6,False,False
Netherlands,6191,7429.9,6901.0,6126.7,1238.9,710.0,-64.3,True,True
Norway,261,246.9,261.0,242.9,-14.1,0.0,-18.1,True,False
Panama,1746,661.7,770.0,505.7,-1084.3,-976.0,-1240.3,True,False
Peru,25856,15906.0,22306.0,19721.9,-9950.0,-3550.0,-6134.1,True,True
Philippines,2600,1923.3,1664.0,970.2,-676.7,-936.0,-1629.8,False,False
Poland,1869,1802.3,1891.0,1210.7,-66.7,22.0,-658.3,True,False
Portugal,1775,2430.6,1946.0,1633.6,655.6,171.0,-141.4,True,True
Romania,2954,2145.4,1969.0,1338.5,-808.6,-985.0,-1615.5,False,False
Russia,15585,17200.4,20146.0,7201.2,1615.4,4561.0,-8383.8,False,False
Serbia,670,297.3,314.0,266.6,-372.7,-356.0,-403.4,True,False
Slovakia,31,28.0,32.0,22.0,-3.0,1.0,-9.0,True,False
Slovenia,129,118.9,120.0,105.6,-10.1,-9.0,-23.4,True,False
South Korea,305,314.4,323.0,262.8,9.4,18.0,-42.2,False,False
Spain,28617,9484.1,28763.0,36235.1,-19132.9,146.0,7618.1,True,True
Sweden,5804,8705.3,6764.0,5257.8,2901.3,960.0,-546.2,True,True
Switzerland,1991,2072.0,2049.0,1931.1,81.0,58.0,-59.9,True,True
Turkey,5955,6711.4,5448.0,4758.7,756.4,-507.0,-1196.3,True,False
Ukraine,2076,1696.0,2739.0,904.8,-380.0,663.0,-1171.2,False,False
United Kingdom,41446,56984.7,46583.0,44388.9,15538.7,5137.0,2942.9,True,True
