,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1360,1253.6,1293.0,1623.6,-106.4,-67.0,263.6,True,False
Argentina,5637,2747.4,3262.0,7401.3,-2889.6,-2375.0,1764.3,True,True
Australia,396,117.7,109.0,102.4,-278.3,-287.0,-293.6,False,False
Austria,728,784.3,736.0,757.3,56.3,8.0,29.3,True,True
Bangladesh,3625,3616.9,5005.0,5787.7,-8.1,1380.0,2162.7,False,False
Belarus,603,636.7,623.0,540.2,33.7,20.0,-62.8,True,False
Belgium,9935,9978.9,9923.0,9804.1,43.9,-12.0,-130.9,True,False
Bolivia,4003,2666.6,3459.0,4149.2,-1336.4,-544.0,146.2,True,True
Brazil,107232,105834.6,104278.0,122266.7,-1397.4,-2954.0,15034.7,False,False
Bulgaria,495,356.1,398.0,454.3,-138.9,-97.0,-40.7,True,True
Canada,9072,9267.7,9643.0,9429.5,195.7,571.0,357.5,False,False
Chile,10395,12571.9,10774.0,19991.3,2176.9,379.0,9596.3,True,False
Colombia,14810,9448.0,15919.0,25969.0,-5362.0,1109.0,11159.0,True,False
Croatia,165,107.0,118.0,381.0,-58.0,-47.0,216.0,True,False
Cuba,88,92.9,94.0,131.0,4.9,6.0,43.0,False,False
Cyprus,20,19.0,22.0,17.3,-1.0,2.0,-2.7,False,False
Czechia,395,430.3,382.0,352.8,35.3,-13.0,-42.2,True,False
Denmark,621,631.4,639.0,638.4,10.4,18.0,17.4,False,False
Dominican Republic,1438,1164.9,1520.0,1797.3,-273.1,82.0,359.3,True,False
Ecuador,6065,5841.6,5427.0,13739.5,-223.4,-638.0,7674.5,False,False
Egypt,5141,6875.9,7281.0,17219.9,1734.9,2140.0,12078.9,False,False
Estonia,63,69.0,78.0,71.8,6.0,15.0,8.8,False,False
Finland,333,341.7,348.0,318.2,8.7,15.0,-14.8,False,False
France,30410,30727.3,30480.0,30309.4,317.3,70.0,-100.6,True,True
Germany,9235,9468.6,9754.0,10023.0,233.6,519.0,788.0,False,False
Greece,226,197.9,206.0,202.7,-28.1,-20.0,-23.3,True,True
Honduras,1567,1274.4,1560.0,1558.5,-292.6,-7.0,-8.5,True,True
Hungary,607,656.4,667.0,601.6,49.4,60.0,-5.4,False,True
Iceland,10,10.0,11.0,11.7,0.0,1.0,1.7,False,False
Iran,19492,16576.6,16094.0,20910.2,-2915.4,-3398.0,1418.2,False,True
Ireland,1774,1872.1,1789.0,1783.3,98.1,15.0,9.3,True,True
Israel,674,400.3,369.0,319.2,-273.7,-305.0,-354.8,False,False
Italy,35392,35451.1,36138.0,37655.0,59.1,746.0,2263.0,False,False
Japan,1093,1088.6,1084.0,1107.5,-4.4,-9.0,14.5,False,False
Kuwait,498,498.9,488.0,563.1,0.9,-10.0,65.1,False,False
Latvia,32,30.0,37.0,31.5,-2.0,5.0,-0.5,False,True
Lithuania,81,91.7,93.0,83.5,10.7,12.0,2.5,False,True
Luxembourg,123,110.0,115.0,115.9,-13.0,-8.0,-7.1,True,True
Malaysia,125,121.0,175.0,124.2,-4.0,50.0,-0.8,False,True
Malta,9,9.0,11.0,8.5,0.0,2.0,-0.5,False,False
Mexico,56543,59720.0,67407.0,57348.3,3177.0,10864.0,805.3,False,True
Moldova,895,920.9,1069.0,1781.6,25.9,174.0,886.6,False,False
Morocco,632,269.0,238.0,324.4,-363.0,-394.0,-307.6,False,True
Netherlands,6191,6226.9,6337.0,6256.1,35.9,146.0,65.1,False,False
Norway,261,283.3,262.0,245.3,22.3,1.0,-15.7,True,True
Pakistan,6162,8123.6,10936.0,11770.6,1961.6,4774.0,5608.6,False,False
Panama,1746,1310.3,1427.0,1149.8,-435.7,-319.0,-596.2,True,False
Peru,25856,18039.3,17908.0,27965.5,-7816.7,-7948.0,2109.5,False,True
Philippines,2600,1758.3,1724.0,1923.6,-841.7,-876.0,-676.4,False,True
Poland,1869,2000.3,2165.0,2344.1,131.3,296.0,475.1,False,False
Portugal,1775,1797.1,1733.0,1592.5,22.1,-42.0,-182.5,False,False
Romania,2954,2297.7,2368.0,3116.1,-656.3,-586.0,162.1,True,True
Russia,15585,15636.0,15519.0,15314.7,51.0,-66.0,-270.3,False,False
Saudi Arabia,3369,3498.4,3245.0,18094.4,129.4,-124.0,14725.4,True,False
Serbia,670,331.7,316.0,274.3,-338.3,-354.0,-395.7,False,False
Slovakia,31,28.0,30.0,28.9,-3.0,-1.0,-2.1,True,True
Slovenia,129,124.7,116.0,111.7,-4.3,-13.0,-17.3,False,False
South Korea,305,295.7,318.0,289.1,-9.3,13.0,-15.9,False,False
Spain,28617,28480.1,28954.0,28144.9,-136.9,337.0,-472.1,False,False
Sweden,5804,6438.9,6064.0,5666.9,634.9,260.0,-137.1,True,True
Switzerland,1991,2003.1,2011.0,2111.0,12.1,20.0,120.0,False,False
Turkey,5955,6105.0,6501.0,8976.0,150.0,546.0,3021.0,False,False
Ukraine,2076,2033.4,2238.0,2894.1,-42.6,162.0,818.1,False,False
United Arab Emirates,361,388.4,369.0,389.2,27.4,8.0,28.2,True,False
United Kingdom,41446,49922.0,46924.0,46303.6,8476.0,5478.0,4857.6,True,True
