,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,3596,1991.9,2286.0,2477.7,-1604.1,-1310.0,-1118.3,True,True
Austria,718,711.3,716.0,735.4,-6.7,-2.0,17.4,True,False
Belgium,9845,10066.4,9974.0,10983.0,221.4,129.0,1138.0,True,False
Bolivia,3064,1612.1,2508.0,6668.0,-1451.9,-556.0,3604.0,True,False
Brazil,93563,90488.6,91129.0,150846.7,-3074.4,-2434.0,57283.7,True,False
Bulgaria,385,270.0,350.0,195.7,-115.0,-35.0,-189.3,True,False
Canada,8986,10556.3,10231.0,8146.6,1570.3,1245.0,-839.4,True,True
Chile,9533,14884.1,14169.0,7428.7,5351.1,4636.0,-2104.3,True,True
Colombia,10330,4447.1,6367.0,11165.2,-5882.9,-3963.0,835.2,True,True
Croatia,145,127.6,125.0,115.9,-17.4,-20.0,-29.1,False,False
Cuba,87,90.9,91.0,86.6,3.9,4.0,-0.4,False,True
Cyprus,19,18.0,20.0,17.8,-1.0,1.0,-1.2,False,False
Czechia,383,342.7,351.0,458.4,-40.3,-32.0,75.4,True,False
Denmark,615,651.9,654.0,649.8,36.9,39.0,34.8,False,True
Dominican Republic,1170,962.3,849.0,749.2,-207.7,-321.0,-420.8,False,False
Ecuador,5736,5781.7,5275.0,6144.1,45.7,-461.0,408.1,False,False
Egypt,4834,3892.7,4057.0,2055.9,-941.3,-777.0,-2778.1,True,False
Estonia,69,69.0,75.0,141.6,0.0,6.0,72.6,False,False
Finland,329,346.6,359.0,425.8,17.6,30.0,96.8,False,False
France,30268,31138.0,30366.0,34517.3,870.0,98.0,4249.3,True,False
Germany,9154,9596.4,9867.0,9474.3,442.4,713.0,320.3,False,True
Greece,206,203.6,203.0,205.0,-2.4,-3.0,-1.0,False,True
Honduras,1368,682.3,782.0,646.9,-685.7,-586.0,-721.1,True,False
Hungary,597,671.7,701.0,638.7,74.7,104.0,41.7,False,True
Iceland,10,10.0,11.0,10.4,0.0,1.0,0.4,False,False
Ireland,1763,1891.1,1801.0,1725.2,128.1,38.0,-37.8,True,True
Israel,526,313.7,337.0,350.5,-212.3,-189.0,-175.5,True,True
Italy,35146,37403.3,35654.0,35153.6,2257.3,508.0,7.6,True,True
Japan,1012,995.6,1073.0,1182.4,-16.4,61.0,170.4,False,False
Latvia,32,48.6,32.0,30.7,16.6,0.0,-1.3,True,True
Lithuania,80,102.4,96.0,107.4,22.4,16.0,27.4,True,False
Luxembourg,116,110.0,117.0,115.3,-6.0,1.0,-0.7,True,True
Malaysia,125,148.4,136.0,114.4,23.4,11.0,-10.6,True,True
Mexico,47472,40743.3,46895.0,48589.3,-6728.7,-577.0,1117.3,True,True
Moldova,788,851.7,1096.0,849.4,63.7,308.0,61.4,False,True
Netherlands,6167,6393.4,6483.0,6544.1,226.4,316.0,377.1,False,False
Norway,255,269.4,258.0,234.1,14.4,3.0,-20.9,True,False
Panama,1449,738.7,838.0,814.8,-710.3,-611.0,-634.2,True,True
Peru,19021,15074.3,18297.0,19212.7,-3946.7,-724.0,191.7,True,True
Philippines,2039,1670.9,1490.0,1333.3,-368.1,-549.0,-705.7,False,False
Poland,1721,1864.1,1990.0,1331.8,143.1,269.0,-389.2,False,False
Portugal,1737,1777.6,1815.0,2128.7,40.6,78.0,391.7,False,False
Romania,2379,1938.0,1844.0,1613.6,-441.0,-535.0,-765.4,False,False
Russia,14034,14391.7,15636.0,20981.7,357.7,1602.0,6947.7,False,False
Serbia,582,288.3,294.0,303.4,-293.7,-288.0,-278.6,True,True
Slovakia,29,28.0,30.0,28.3,-1.0,1.0,-0.7,False,True
Slovenia,119,109.0,116.0,120.3,-10.0,-3.0,1.3,True,True
South Korea,301,304.4,307.0,325.2,3.4,6.0,24.2,False,False
Spain,28445,27136.0,27987.0,27003.2,-1309.0,-458.0,-1441.8,True,False
Sweden,5767,6348.3,5886.0,8357.0,581.3,119.0,2590.0,True,False
Switzerland,1981,2054.6,2015.0,3134.1,73.6,34.0,1153.1,True,False
Turkey,5710,5595.6,5312.0,5170.3,-114.4,-398.0,-539.7,False,False
Ukraine,1733,1605.3,2041.0,1925.4,-127.7,308.0,192.4,False,False
United Kingdom,41287,49723.6,46548.0,43918.8,8436.6,5261.0,2631.8,True,True
