,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,3596,1646.1,1942.0,2477.7,-1949.9,-1654.0,-1118.3,True,True
Austria,718,703.4,717.0,735.4,-14.6,-1.0,17.4,True,False
Belgium,9845,10600.7,10087.0,10983.0,755.7,242.0,1138.0,True,False
Bolivia,3064,1659.3,2435.0,6668.0,-1404.7,-629.0,3604.0,True,False
Brazil,93563,92562.9,101543.0,150846.7,-1000.1,7980.0,57283.7,False,False
Bulgaria,385,317.1,390.0,195.7,-67.9,5.0,-189.3,True,False
Canada,8986,11829.1,11415.0,,2843.1,2429.0,,True,
Chile,9533,6217.7,10579.0,7428.7,-3315.3,1046.0,-2104.3,True,True
Colombia,10330,4007.1,6002.0,11165.2,-6322.9,-4328.0,835.2,True,True
Croatia,145,111.9,124.0,115.9,-33.1,-21.0,-29.1,True,True
Cuba,87,83.0,92.0,86.6,-4.0,5.0,-0.4,False,True
Cyprus,19,25.9,20.0,17.8,6.9,1.0,-1.2,True,True
Czechia,383,382.0,359.0,458.4,-1.0,-24.0,75.4,False,False
Denmark,615,706.9,657.0,649.8,91.9,42.0,34.8,True,True
Dominican Republic,1170,820.9,736.0,749.2,-349.1,-434.0,-420.8,False,False
Ecuador,5736,5687.4,5189.0,6144.1,-48.6,-547.0,408.1,False,False
Egypt,4834,3421.3,3665.0,2055.9,-1412.7,-1169.0,-2778.1,True,False
Estonia,69,76.9,77.0,141.6,7.9,8.0,72.6,False,False
Finland,329,362.3,365.0,425.8,33.3,36.0,96.8,False,False
France,30268,31931.6,30558.0,34517.3,1663.6,290.0,4249.3,True,False
Germany,9154,9824.3,9752.0,9474.3,670.3,598.0,320.3,True,True
Greece,206,219.3,203.0,205.0,13.3,-3.0,-1.0,True,True
Honduras,1368,619.4,720.0,646.9,-748.6,-648.0,-721.1,True,True
Hungary,597,703.1,731.0,638.7,106.1,134.0,41.7,False,True
Iceland,10,10.0,11.0,10.4,0.0,1.0,0.4,False,False
Ireland,1763,1906.9,1786.0,1725.2,143.9,23.0,-37.8,True,True
Israel,526,400.1,348.0,,-125.9,-178.0,,False,
Italy,35146,37701.9,35555.0,35153.6,2555.9,409.0,7.6,True,True
Japan,1012,1066.3,1098.0,1182.4,54.3,86.0,170.4,False,False
Latvia,32,32.9,30.0,30.7,0.9,-2.0,-1.3,False,False
Lithuania,80,78.9,94.0,107.4,-1.1,14.0,27.4,False,False
Luxembourg,116,110.0,118.0,115.3,-6.0,2.0,-0.7,True,True
Malaysia,125,132.7,134.0,114.4,7.7,9.0,-10.6,False,False
Mexico,47472,43312.6,53083.0,48589.3,-4159.4,5611.0,1117.3,False,True
Moldova,788,702.4,956.0,849.4,-85.6,168.0,61.4,False,True
Netherlands,6167,6479.9,6629.0,6544.1,312.9,462.0,377.1,False,False
Norway,255,253.7,256.0,234.1,-1.3,1.0,-20.9,True,False
Panama,1449,840.9,834.0,814.8,-608.1,-615.0,-634.2,False,False
Peru,19021,13000.0,16378.0,,-6021.0,-2643.0,,True,
Philippines,2039,1364.4,1415.0,1333.3,-674.6,-624.0,-705.7,True,False
Poland,1721,1887.7,1875.0,1331.8,166.7,154.0,-389.2,True,False
Portugal,1737,2021.1,1867.0,2128.7,284.1,130.0,391.7,True,False
Romania,2379,1859.4,1785.0,1613.6,-519.6,-594.0,-765.4,False,False
Russia,14034,14949.6,15924.0,20981.7,915.6,1890.0,6947.7,False,False
Serbia,582,296.1,299.0,303.4,-285.9,-283.0,-278.6,True,True
Slovakia,29,28.0,31.0,28.3,-1.0,2.0,-0.7,False,True
Slovenia,119,116.9,118.0,120.3,-2.1,-1.0,1.3,True,True
South Korea,301,288.7,309.0,325.2,-12.3,8.0,24.2,True,False
Spain,28445,27206.7,28173.0,27003.2,-1238.3,-272.0,-1441.8,True,False
Sweden,5767,6733.3,6520.0,8357.0,966.3,753.0,2590.0,True,False
Switzerland,1981,1928.9,2005.0,3134.1,-52.1,24.0,1153.1,True,False
Turkey,5710,5886.3,5321.0,5170.3,176.3,-389.0,-539.7,False,False
Ukraine,1733,1487.4,2066.0,1925.4,-245.6,333.0,192.4,False,True
United Kingdom,41287,56763.6,46614.0,43918.8,15476.6,5327.0,2631.8,True,True
