,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Bulgaria,385,291.6,282.0,58.2,-93.4,-103.0,-326.8,False,False
Canada,8986,18349.3,12477.0,4507.9,9363.3,3491.0,-4478.1,True,True
Croatia,145,387.6,369.0,63.9,242.6,224.0,-81.1,True,True
Cyprus,19,27.9,26.0,18.0,8.9,7.0,-1.0,True,True
Estonia,69,132.1,110.0,92.1,63.1,41.0,23.1,True,True
Finland,329,744.3,909.0,358.3,415.3,580.0,29.3,False,True
France,30268,50742.9,37523.0,25096.0,20474.9,7255.0,-5172.0,True,True
Germany,9154,18308.9,15900.0,6921.9,9154.9,6746.0,-2232.1,True,True
Greece,206,272.6,231.0,141.5,66.6,25.0,-64.5,True,True
Hungary,597,1214.3,864.0,311.3,617.3,267.0,-285.7,True,True
Ireland,1763,4080.1,3106.0,1389.1,2317.1,1343.0,-373.9,True,True
Italy,35146,57684.0,42518.0,27777.1,22538.0,7372.0,-7368.9,True,True
Latvia,32,67.4,55.0,239.9,35.4,23.0,207.9,True,False
Luxembourg,116,198.9,149.0,130.2,82.9,33.0,14.2,True,True
Portugal,1737,2843.0,2501.0,1022.7,1106.0,764.0,-714.3,True,True
Romania,2379,2988.6,3108.0,677.4,609.6,729.0,-1701.6,False,False
Slovenia,119,276.0,150.0,102.2,157.0,31.0,-16.8,True,True
Spain,28445,51929.7,32723.0,25230.9,23484.7,4278.0,-3214.1,True,True
Sweden,5767,8914.7,8031.0,17337.3,3147.7,2264.0,11570.3,True,False
United Kingdom,41287,127854.3,53956.0,27100.1,86567.3,12669.0,-14186.9,True,True
