,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
18165,713,1104.0,,,,814.0,,686.7,,,,,391.0,,,,101.0,,-26.3,,,,,,,,True,,True,,,,
18167,3966,5240.0,,,,5512.0,,1197.0,,11318.7,,,1274.0,,,,1546.0,,-2769.0,,7352.7,,,,,,False,,False,,False,,
18169,1073,2376.0,,,,1314.0,,969.0,,,,,1303.0,,,,241.0,,-104.0,,,,,,,,True,,True,,,,
18171,392,424.0,,,,323.0,,195.8,,,,,32.0,,,,-69.0,,-196.2,,,,,,,,False,,False,,,,
18173,3172,3224.0,,,,2515.0,,1901.2,,1435.0,,,52.0,,,,-657.0,,-1270.8,,-1737.0,,,,,,False,,False,,False,,
18175,993,912.0,,,,1183.0,,863.2,,,,,-81.0,,,,190.0,,-129.8,,,,,,,,False,,False,,,,
18177,2510,3744.0,,,,3284.0,,1928.7,,3592.1,,,1234.0,,,,774.0,,-581.3,,1082.1,,,,,,True,,True,,True,,
18179,875,1576.0,,,,1291.0,,445.1,,,,,701.0,,,,416.0,,-429.9,,,,,,,,True,,True,,,,
18181,1199,2072.0,,,,970.0,,1780.0,,,,,873.0,,,,-229.0,,581.0,,,,,,,,True,,True,,,,
18183,1501,2104.0,,,,1170.0,,786.4,,,,,603.0,,,,-331.0,,-714.6,,,,,,,,True,,False,,,,
19001,226,312.0,,,,317.0,,46.4,,,,,86.0,,,,91.0,,-179.6,,,,,,,,False,,False,,,,
19003,115,192.0,,,,139.0,,44.3,,,,,77.0,,,,24.0,,-70.7,,,,,,,,True,,True,,,,
19005,403,984.0,,,,469.0,,510.9,,,,,581.0,,,,66.0,,107.9,,,,,,,,True,,True,,,,
19007,306,416.0,,,,431.0,,50.2,,,,,110.0,,,,125.0,,-255.8,,,,,,,,False,,False,,,,
19009,123,136.0,,,,263.0,,26.9,,,,,13.0,,,,140.0,,-96.1,,,,,,,,False,,False,,,,
19011,397,664.0,,,,755.0,,118.2,,,,,267.0,,,,358.0,,-278.8,,,,,,,,False,,False,,,,
19013,2968,4432.0,,,,5265.0,,716.8,,4704.7,1317.0,,1464.0,,,,2297.0,,-2251.2,,1736.7,-1651.0,,,,,False,,False,,False,False,
19015,785,1080.0,,,,1179.0,,281.8,,,,,295.0,,,,394.0,,-503.2,,,,,,,,False,,False,,,,
19017,483,880.0,,,,787.0,,161.0,,,,,397.0,,,,304.0,,-322.0,,,,,,,,True,,True,,,,
19019,394,752.0,,,,623.0,,153.0,,,,,358.0,,,,229.0,,-241.0,,,,,,,,True,,True,,,,
19021,799,1328.0,,,,1101.0,,434.3,,340.2,,,529.0,,,,302.0,,-364.7,,-458.8,,,,,,True,,True,,True,,
19023,440,680.0,,,,438.0,,203.2,,,,,240.0,,,,-2.0,,-236.8,,,,,,,,True,,True,,,,
19025,144,344.0,,,,483.0,,30.1,,,,,200.0,,,,339.0,,-113.9,,,,,,,,False,,True,,,,
19027,523,800.0,,,,1180.0,,160.0,,,,,277.0,,,,657.0,,-363.0,,,,,,,,False,,False,,,,
19029,313,480.0,,,,717.0,,218.5,,,,,167.0,,,,404.0,,-94.5,,,,,,,,False,,True,,,,
19031,413,808.0,,,,431.0,,222.1,,,,,395.0,,,,18.0,,-190.9,,,,,,,,True,,True,,,,
19033,1022,2152.0,,,,2307.0,,377.3,,390.5,,,1130.0,,,,1285.0,,-644.7,,-631.5,,,,,,False,,True,,True,,
19035,415,1256.0,,,,764.0,,811.9,,,,,841.0,,,,349.0,,396.9,,,,,,,,True,,True,,,,
19037,222,640.0,,,,466.0,,128.8,,,,,418.0,,,,244.0,,-93.2,,,,,,,,True,,True,,,,
19039,334,264.0,,,,357.0,,111.6,,,,,-70.0,,,,23.0,,-222.4,,,,,,,,True,,False,,,,
19041,460,968.0,,,,1254.0,,386.8,,,,,508.0,,,,794.0,,-73.2,,,,,,,,False,,True,,,,
19043,362,632.0,,,,487.0,,137.4,,,,,270.0,,,,125.0,,-224.6,,,,,,,,True,,True,,,,
19045,1155,2096.0,,,,1471.0,,418.5,,871.4,,,941.0,,,,316.0,,-736.5,,-283.6,,,,,,True,,True,,True,,
19047,543,824.0,,,,1039.0,,442.4,,,,,281.0,,,,496.0,,-100.6,,,,,,,,False,,True,,,,
19049,2552,3456.0,,,,2705.0,,634.4,,1351.0,,,904.0,,,,153.0,,-1917.6,,-1201.0,,,,,,True,,False,,False,,
19051,213,320.0,,,,213.0,,39.6,,,,,107.0,,,,0.0,,-173.4,,,,,,,,True,,False,,,,
19053,162,248.0,,,,318.0,,63.8,,,,,86.0,,,,156.0,,-98.2,,,,,,,,False,,False,,,,
19055,296,472.0,,,,521.0,,122.4,,,,,176.0,,,,225.0,,-173.6,,,,,,,,False,,True,,,,
19057,959,1616.0,,,,2743.0,,419.7,,757.0,,,657.0,,,,1784.0,,-539.3,,-202.0,,,,,,False,,True,,True,,
19059,432,760.0,,,,1270.0,,310.1,,,,,328.0,,,,838.0,,-121.9,,,,,,,,False,,True,,,,
19061,2203,3488.0,,,,3455.0,,571.7,,2913.3,,,1285.0,,,,1252.0,,-1631.3,,710.3,,,,,,True,,False,,True,,
19063,314,312.0,,,,606.0,,66.1,,,,,-2.0,,,,292.0,,-247.9,,,,,,,,False,,False,,,,
19065,570,736.0,,,,712.0,,158.8,,,,,166.0,,,,142.0,,-411.2,,,,,,,,True,,False,,,,
19067,283,864.0,,,,652.0,,223.8,,,,,581.0,,,,369.0,,-59.2,,,,,,,,True,,True,,,,
19069,281,320.0,,,,424.0,,43.8,,,,,39.0,,,,143.0,,-237.2,,,,,,,,False,,False,,,,
19071,136,304.0,,,,344.0,,46.8,,,,,168.0,,,,208.0,,-89.2,,,,,,,,False,,True,,,,
19073,152,224.0,,,,435.0,,21.3,,,,,72.0,,,,283.0,,-130.7,,,,,,,,False,,False,,,,
19075,339,368.0,,,,384.0,,56.3,,,,,29.0,,,,45.0,,-282.7,,,,,,,,False,,False,,,,
19077,247,440.0,,,,485.0,,134.0,,,,,193.0,,,,238.0,,-113.0,,,,,,,,False,,True,,,,
19079,435,840.0,,,,684.0,,222.3,,,,,405.0,,,,249.0,,-212.7,,,,,,,,True,,True,,,,
19081,404,648.0,,,,475.0,,151.0,,,,,244.0,,,,71.0,,-253.0,,,,,,,,True,,False,,,,
19083,352,832.0,,,,658.0,,218.6,,,,,480.0,,,,306.0,,-133.4,,,,,,,,True,,True,,,,
19085,453,720.0,,,,824.0,,253.4,,,,,267.0,,,,371.0,,-199.6,,,,,,,,False,,True,,,,
19087,734,1304.0,,,,502.0,,463.8,,,,,570.0,,,,-232.0,,-270.2,,,,,,,,True,,True,,,,
19089,305,328.0,,,,388.0,,73.9,,,,,23.0,,,,83.0,,-231.1,,,,,,,,False,,False,,,,
19091,256,480.0,,,,568.0,,195.8,,,,,224.0,,,,312.0,,-60.2,,,,,,,,False,,True,,,,
19093,209,664.0,,,,466.0,,367.3,,,,,455.0,,,,257.0,,158.3,,,,,,,,True,,True,,,,
19095,285,624.0,,,,368.0,,207.3,,,,,339.0,,,,83.0,,-77.7,,,,,,,,True,,True,,,,
19097,451,784.0,,,,523.0,,186.7,,,,,333.0,,,,72.0,,-264.3,,,,,,,,True,,True,,,,
19099,1032,1528.0,,,,1254.0,,412.3,,933.5,,,496.0,,,,222.0,,-619.7,,-98.5,,,,,,True,,False,,True,,
19101,455,552.0,,,,487.0,,229.3,,,,,97.0,,,,32.0,,-225.7,,,,,,,,True,,False,,,,
19103,2481,3920.0,,,,3825.0,,792.4,,1858.4,945.0,,1439.0,,,,1344.0,,-1688.6,,-622.6,-1536.0,,,,,True,,False,,True,False,
19105,384,792.0,,,,627.0,,63.9,,1546.2,,,408.0,,,,243.0,,-320.1,,1162.2,,,,,,True,,True,,False,,
19107,194,640.0,,,,263.0,,217.5,,,,,446.0,,,,69.0,,23.5,,,,,,,,True,,True,,,,
19109,641,1256.0,,,,790.0,,663.5,,,,,615.0,,,,149.0,,22.5,,,,,,,,True,,True,,,,
19111,1033,2440.0,,,,1189.0,,1268.8,,1162.4,,,1407.0,,,,156.0,,235.8,,129.4,,,,,,True,,True,,True,,
19113,3511,6216.0,,,,7790.0,,925.0,,6019.7,1265.0,,2705.0,,,,4279.0,,-2586.0,,2508.7,-2246.0,,,,,False,,True,,True,True,
19115,265,448.0,,,,236.0,,138.4,,,,,183.0,,,,-29.0,,-126.6,,,,,,,,True,,True,,,,
19117,319,280.0,,,,411.0,,115.2,,,,,-39.0,,,,92.0,,-203.8,,,,,,,,False,,False,,,,
19119,309,480.0,,,,685.0,,76.6,,,,,171.0,,,,376.0,,-232.4,,,,,,,,False,,False,,,,
19121,527,696.0,,,,626.0,,201.3,,,,,169.0,,,,99.0,,-325.7,,,,,,,,True,,False,,,,
19123,661,776.0,,,,770.0,,303.6,,,,,115.0,,,,109.0,,-357.4,,,,,,,,True,,False,,,,
19125,1002,992.0,,,,1154.0,,194.9,,1214.9,,,-10.0,,,,152.0,,-807.1,,212.9,,,,,,False,,False,,False,,
19127,735,1344.0,,,,1654.0,,310.9,,653.9,,,609.0,,,,919.0,,-424.1,,-81.1,,,,,,False,,True,,True,,
19129,275,688.0,,,,878.0,,135.4,,,,,413.0,,,,603.0,,-139.6,,,,,,,,False,,True,,,,
19131,322,552.0,,,,425.0,,89.5,,,,,230.0,,,,103.0,,-232.5,,,,,,,,True,,False,,,,
19133,255,288.0,,,,651.0,,144.5,,,,,33.0,,,,396.0,,-110.5,,,,,,,,False,,False,,,,
19135,362,240.0,,,,247.0,,38.6,,,,,-122.0,,,,-115.0,,-323.4,,,,,,,,True,,False,,,,
19137,382,608.0,,,,553.0,,169.8,,,,,226.0,,,,171.0,,-212.2,,,,,,,,True,,True,,,,
19139,868,2184.0,,,,1164.0,,541.3,,1519.4,,,1316.0,,,,296.0,,-326.7,,651.4,,,,,,True,,True,,True,,
19141,345,776.0,,,,934.0,,327.4,,,,,431.0,,,,589.0,,-17.6,,,,,,,,False,,True,,,,
19143,97,280.0,,,,418.0,,41.6,,,,,183.0,,,,321.0,,-55.4,,,,,,,,False,,True,,,,
19145,311,584.0,,,,777.0,,79.8,,,,,273.0,,,,466.0,,-231.2,,,,,,,,False,,True,,,,
19147,242,328.0,,,,576.0,,35.1,,,,,86.0,,,,334.0,,-206.9,,,,,,,,False,,False,,,,
19149,602,1744.0,,,,1483.0,,511.0,,1298.0,,,1142.0,,,,881.0,,-91.0,,696.0,,,,,,True,,True,,True,,
19151,182,416.0,,,,289.0,,92.3,,,,,234.0,,,,107.0,,-89.7,,,,,,,,True,,True,,,,
19153,12212,18008.0,,,,15041.0,,4037.7,,3803.1,6523.0,,5796.0,,,,2829.0,,-8174.3,,-8408.9,-5689.0,,,,,True,,False,,False,True,
19155,2312,6168.0,,,,4690.0,,1901.9,,2826.9,,,3856.0,,,,2378.0,,-410.1,,514.9,,,,,,True,,True,,True,,
19157,337,480.0,,,,481.0,,140.7,,,,,143.0,,,,144.0,,-196.3,,,,,,,,False,,False,,,,
19159,211,360.0,,,,205.0,,389.9,,,,,149.0,,,,-6.0,,178.9,,,,,,,,True,,False,,,,
19161,221,520.0,,,,555.0,,138.0,,,,,299.0,,,,334.0,,-83.0,,,,,,,,False,,True,,,,
19163,4113,7504.0,,,,5195.0,,1518.4,,8869.2,2725.0,,3391.0,,,,1082.0,,-2594.6,,4756.2,-1388.0,,,,,True,,True,,False,True,
19165,286,456.0,,,,718.0,,75.6,,,,,170.0,,,,432.0,,-210.4,,,,,,,,False,,False,,,,
19167,749,1504.0,,,,2059.0,,452.8,,906.6,,,755.0,,,,1310.0,,-296.2,,157.6,,,,,,False,,True,,True,,
19169,1894,2720.0,,,,2735.0,,549.5,,1301.7,,,826.0,,,,841.0,,-1344.5,,-592.3,,,,,,False,,False,,True,,
19171,354,368.0,,,,491.0,,105.5,,,,,14.0,,,,137.0,,-248.5,,,,,,,,False,,False,,,,
19173,128,152.0,,,,319.0,,46.5,,,,,24.0,,,,191.0,,-81.5,,,,,,,,False,,False,,,,
19175,262,944.0,,,,652.0,,241.9,,,,,682.0,,,,390.0,,-20.1,,,,,,,,True,,True,,,,
19177,128,240.0,,,,151.0,,60.7,,,,,112.0,,,,23.0,,-67.3,,,,,,,,True,,True,,,,
19179,874,1304.0,,,,1456.0,,393.6,,237.8,,,430.0,,,,582.0,,-480.4,,-636.2,,,,,,False,,False,,False,,
19181,1689,2080.0,,,,1791.0,,471.9,,678.0,,,391.0,,,,102.0,,-1217.1,,-1011.0,,,,,,True,,False,,False,,
19183,744,1032.0,,,,505.0,,307.3,,,,,288.0,,,,-239.0,,-436.7,,,,,,,,True,,False,,,,
19185,115,96.0,,,,210.0,,17.4,,,,,-19.0,,,,95.0,,-97.6,,,,,,,,False,,False,,,,
19187,945,1976.0,,,,1818.0,,445.5,,,,,1031.0,,,,873.0,,-499.5,,,,,,,,True,,True,,,,
19189,269,472.0,,,,497.0,,56.2,,,,,203.0,,,,228.0,,-212.8,,,,,,,,False,,False,,,,
19191,543,1176.0,,,,651.0,,473.7,,,,,633.0,,,,108.0,,-69.3,,,,,,,,True,,True,,,,
19193,2307,4984.0,,,,6533.0,,1416.8,,1705.4,,,2677.0,,,,4226.0,,-890.2,,-601.6,,,,,,False,,True,,True,,
19195,230,344.0,,,,280.0,,53.9,,,,,114.0,,,,50.0,,-176.1,,,,,,,,True,,False,,,,
19197,350,848.0,,,,587.0,,309.0,,,,,498.0,,,,237.0,,-41.0,,,,,,,,True,,True,,,,
20001,534,680.0,,,,467.0,,467.1,,,,,146.0,,,,-67.0,,-66.9,,,,,,,,True,,True,,,,
20003,341,336.0,,,,426.0,,174.1,,,,,-5.0,,,,85.0,,-166.9,,,,,,,,False,,False,,,,
20005,499,664.0,,,,847.0,,352.6,,,,,165.0,,,,348.0,,-146.4,,,,,,,,False,,True,,,,
20007,153,112.0,,,,178.0,,21.9,,,,,-41.0,,,,25.0,,-131.1,,,,,,,,True,,False,,,,
20009,714,1040.0,,,,1288.0,,316.5,,,,,326.0,,,,574.0,,-397.5,,,,,,,,False,,False,,,,
20011,570,784.0,,,,557.0,,799.0,,,,,214.0,,,,-13.0,,229.0,,,,,,,,True,,False,,,,
20013,354,776.0,,,,572.0,,224.9,,,,,422.0,,,,218.0,,-129.1,,,,,,,,True,,True,,,,
20015,3033,3024.0,,,,2090.0,,1440.3,,3009.9,,,-9.0,,,,-943.0,,-1592.7,,-23.1,,,,,,False,,False,,False,,
20017,86,80.0,,,,81.0,,43.0,,,,,-6.0,,,,-5.0,,-43.0,,,,,,,,True,,False,,,,
20019,132,168.0,,,,99.0,,129.8,,,,,36.0,,,,-33.0,,-2.2,,,,,,,,True,,True,,,,
20021,951,928.0,,,,922.0,,455.9,,,,,-23.0,,,,-29.0,,-495.1,,,,,,,,False,,False,,,,
20023,114,128.0,,,,140.0,,28.7,,,,,14.0,,,,26.0,,-85.3,,,,,,,,False,,False,,,,
20025,82,144.0,,,,86.0,,258.7,,,,,62.0,,,,4.0,,176.7,,,,,,,,True,,False,,,,
20027,304,432.0,,,,479.0,,34.1,,,,,128.0,,,,175.0,,-269.9,,,,,,,,False,,False,,,,
20029,276,712.0,,,,533.0,,214.3,,,,,436.0,,,,257.0,,-61.7,,,,,,,,True,,True,,,,
20031,292,224.0,,,,345.0,,125.1,,,,,-68.0,,,,53.0,,-166.9,,,,,,,,True,,False,,,,
20033,68,152.0,,,,88.0,,285.1,,,,,84.0,,,,20.0,,217.1,,,,,,,,True,,False,,,,
20035,1684,1632.0,,,,1210.0,,680.6,,,,,-52.0,,,,-474.0,,-1003.4,,,,,,,,False,,False,,,,
20037,1598,2008.0,,,,1305.0,,1357.5,,,,,410.0,,,,-293.0,,-240.5,,,,,,,,True,,True,,,,
20039,48,48.0,,,,147.0,,8.7,,,,,0.0,,,,99.0,,-39.3,,,,,,,,False,,False,,,,
20041,802,680.0,,,,894.0,,278.3,,,,,-122.0,,,,92.0,,-523.7,,,,,,,,True,,False,,,,
20043,347,352.0,,,,377.0,,222.1,,,,,5.0,,,,30.0,,-124.9,,,,,,,,False,,False,,,,
20045,2892,2696.0,,,,3647.0,,1159.4,,728.3,,,-196.0,,,,755.0,,-1732.6,,-2163.7,,,,,,False,,False,,False,,
20047,68,216.0,,,,90.0,,36.1,,,,,148.0,,,,22.0,,-31.9,,,,,,,,True,,True,,,,
20049,96,72.0,,,,76.0,,53.8,,,,,-24.0,,,,-20.0,,-42.2,,,,,,,,True,,False,,,,
20051,833,2264.0,,,,1395.0,,1033.7,,,,,1431.0,,,,562.0,,200.7,,,,,,,,True,,True,,,,
20053,382,664.0,,,,283.0,,643.7,,,,,282.0,,,,-99.0,,261.7,,,,,,,,True,,True,,,,
20055,952,2456.0,,,,1866.0,,412.6,,1547.4,,,1504.0,,,,914.0,,-539.4,,595.4,,,,,,True,,True,,True,,
20057,712,1192.0,,,,1974.0,,231.4,,1301.3,,,480.0,,,,1262.0,,-480.6,,589.3,,,,,,False,,False,,False,,
20059,1086,696.0,,,,1131.0,,350.6,,,,,-390.0,,,,45.0,,-735.4,,,,,,,,True,,False,,,,
20061,1584,1376.0,,,,1902.0,,4006.4,,,,,-208.0,,,,318.0,,2422.4,,,,,,,,False,,False,,,,
20063,62,96.0,,,,110.0,,39.4,,,,,34.0,,,,48.0,,-22.6,,,,,,,,False,,True,,,,
20065,66,184.0,,,,76.0,,61.9,,,,,118.0,,,,10.0,,-4.1,,,,,,,,True,,True,,,,
20067,125,656.0,,,,377.0,,233.4,,,,,531.0,,,,252.0,,108.4,,,,,,,,True,,True,,,,
20069,119,400.0,,,,237.0,,53.7,,,,,281.0,,,,118.0,,-65.3,,,,,,,,True,,True,,,,
20071,14,32.0,,,,101.0,,1.9,,,,,18.0,,,,87.0,,-12.1,,,,,,,,False,,True,,,,
20073,307,448.0,,,,268.0,,1632.8,,,,,141.0,,,,-39.0,,1325.8,,,,,,,,True,,False,,,,
20075,35,136.0,,,,141.0,,27.1,,,,,101.0,,,,106.0,,-7.9,,,,,,,,False,,True,,,,
20077,220,288.0,,,,192.0,,82.2,,,,,68.0,,,,-28.0,,-137.8,,,,,,,,True,,False,,,,
20079,1385,1432.0,,,,1213.0,,431.9,,,,,47.0,,,,-172.0,,-953.1,,,,,,,,False,,False,,,,
20081,109,248.0,,,,169.0,,165.3,,,,,139.0,,,,60.0,,56.3,,,,,,,,True,,True,,,,
20083,33,80.0,,,,134.0,,12.3,,,,,47.0,,,,101.0,,-20.7,,,,,,,,False,,True,,,,
20085,497,640.0,,,,641.0,,381.7,,,,,143.0,,,,144.0,,-115.3,,,,,,,,False,,True,,,,
20087,721,776.0,,,,763.0,,288.6,,,,,55.0,,,,42.0,,-432.4,,,,,,,,True,,False,,,,
20089,95,224.0,,,,66.0,,508.2,,,,,129.0,,,,-29.0,,413.2,,,,,,,,True,,False,,,,
20091,20369,20328.0,,,,14567.0,,9292.9,,18652.7,13412.0,,-41.0,,,,-5802.0,,-11076.1,,-1716.3,-6957.0,,,,,False,,False,,False,False,
20093,133,0.0,,,,176.0,,23.4,,,,,-133.0,,,,43.0,,-109.6,,,,,,,,True,,True,,,,
20095,253,400.0,,,,263.0,,187.8,,,,,147.0,,,,10.0,,-65.2,,,,,,,,True,,True,,,,
20097,113,64.0,,,,82.0,,23.3,,,,,-49.0,,,,-31.0,,-89.7,,,,,,,,True,,False,,,,
20099,1429,1216.0,,,,702.0,,587.5,,,,,-213.0,,,,-727.0,,-841.5,,,,,,,,False,,False,,,,
20101,54,72.0,,,,96.0,,34.6,,,,,18.0,,,,42.0,,-19.4,,,,,,,,False,,False,,,,
20103,2185,2176.0,,,,2894.0,,1418.8,,880.2,,,-9.0,,,,709.0,,-766.2,,-1304.8,,,,,,False,,False,,False,,
20105,139,248.0,,,,74.0,,355.2,,,,,109.0,,,,-65.0,,216.2,,,,,,,,True,,False,,,,
20107,373,336.0,,,,347.0,,180.4,,,,,-37.0,,,,-26.0,,-192.6,,,,,,,,True,,False,,,,
20109,40,160.0,,,,96.0,,44.0,,,,,120.0,,,,56.0,,4.0,,,,,,,,True,,True,,,,
20111,1050,1712.0,,,,1557.0,,559.1,,1556.2,,,662.0,,,,507.0,,-490.9,,506.2,,,,,,True,,True,,True,,
20113,1250,2392.0,,,,1139.0,,578.5,,,,,1142.0,,,,-111.0,,-671.5,,,,,,,,True,,True,,,,
20115,518,240.0,,,,426.0,,50.6,,,,,-278.0,,,,-92.0,,-467.4,,,,,,,,True,,False,,,,
20117,510,296.0,,,,557.0,,80.9,,,,,-214.0,,,,47.0,,-429.1,,,,,,,,True,,False,,,,
20119,154,168.0,,,,173.0,,31.3,,,,,14.0,,,,19.0,,-122.7,,,,,,,,False,,False,,,,
20121,1339,1040.0,,,,1188.0,,880.7,,,,,-299.0,,,,-151.0,,-458.3,,,,,,,,True,,False,,,,
20123,265,584.0,,,,262.0,,235.5,,,,,319.0,,,,-3.0,,-29.5,,,,,,,,True,,True,,,,
20125,1726,1128.0,,,,1229.0,,1413.3,,,,,-598.0,,,,-497.0,,-312.7,,,,,,,,True,,True,,,,
20127,288,432.0,,,,203.0,,537.7,,,,,144.0,,,,-85.0,,249.7,,,,,,,,True,,False,,,,
20129,50,136.0,,,,159.0,,32.2,,,,,86.0,,,,109.0,,-17.8,,,,,,,,False,,True,,,,
20131,262,1136.0,,,,462.0,,285.1,,,,,874.0,,,,200.0,,23.1,,,,,,,,True,,True,,,,
20133,811,896.0,,,,695.0,,509.4,,,,,85.0,,,,-116.0,,-301.6,,,,,,,,False,,False,,,,
20135,50,168.0,,,,101.0,,51.5,,,,,118.0,,,,51.0,,1.5,,,,,,,,True,,True,,,,
20137,95,416.0,,,,247.0,,66.8,,,,,321.0,,,,152.0,,-28.2,,,,,,,,True,,True,,,,
20139,488,520.0,,,,619.0,,201.8,,,,,32.0,,,,131.0,,-286.2,,,,,,,,False,,False,,,,
20141,167,160.0,,,,116.0,,312.9,,,,,-7.0,,,,-51.0,,145.9,,,,,,,,False,,False,,,,
20143,248,296.0,,,,237.0,,302.5,,,,,48.0,,,,-11.0,,54.5,,,,,,,,True,,False,,,,
20145,365,656.0,,,,355.0,,439.9,,,,,291.0,,,,-10.0,,74.9,,,,,,,,True,,True,,,,
20147,170,472.0,,,,236.0,,408.9,,,,,302.0,,,,66.0,,238.9,,,,,,,,True,,True,,,,
20149,777,392.0,,,,1292.0,,161.1,,,,,-385.0,,,,515.0,,-615.9,,,,,,,,False,,False,,,,
20151,238,488.0,,,,440.0,,145.3,,,,,250.0,,,,202.0,,-92.7,,,,,,,,True,,True,,,,
20153,92,392.0,,,,120.0,,684.0,,,,,300.0,,,,28.0,,592.0,,,,,,,,True,,False,,,,
20155,2478,5352.0,,,,3537.0,,2493.7,,2147.1,,,2874.0,,,,1059.0,,15.7,,-330.9,,,,,,True,,True,,True,,
20157,235,752.0,,,,198.0,,317.0,,,,,517.0,,,,-37.0,,82.0,,,,,,,,True,,True,,,,
20159,465,672.0,,,,413.0,,440.1,,,,,207.0,,,,-52.0,,-24.9,,,,,,,,True,,True,,,,
20161,2029,2728.0,,,,4034.0,,1389.2,,541.4,,,699.0,,,,2005.0,,-639.8,,-1487.6,,,,,,False,,True,,False,,
20163,208,392.0,,,,180.0,,119.0,,,,,184.0,,,,-28.0,,-89.0,,,,,,,,True,,True,,,,
20165,132,576.0,,,,123.0,,757.7,,,,,444.0,,,,-9.0,,625.7,,,,,,,,True,,False,,,,
20167,188,616.0,,,,312.0,,197.2,,,,,428.0,,,,124.0,,9.2,,,,,,,,True,,True,,,,
20169,2756,3408.0,,,,2856.0,,2508.0,,1242.1,,,652.0,,,,100.0,,-248.0,,-1513.9,,,,,,True,,True,,False,,
20171,167,1088.0,,,,269.0,,1354.8,,,,,921.0,,,,102.0,,1187.8,,,,,,,,True,,False,,,,
20173,20120,21720.0,,,,18651.0,,7810.5,,24413.3,18101.0,,1600.0,,,,-1469.0,,-12309.5,,4293.3,-2019.0,,,,,True,,False,,False,False,
20175,622,1192.0,,,,1388.0,,759.6,,331.5,,,570.0,,,,766.0,,137.6,,-290.5,,,,,,False,,True,,True,,
20177,6579,8176.0,,,,7318.0,,5461.7,,4003.6,3295.0,,1597.0,,,,739.0,,-1117.3,,-2575.4,-3284.0,,,,,True,,True,,False,False,
20179,92,128.0,,,,133.0,,27.8,,,,,36.0,,,,41.0,,-64.2,,,,,,,,False,,False,,,,
20181,108,296.0,,,,343.0,,105.3,,,,,188.0,,,,235.0,,-2.7,,,,,,,,False,,True,,,,
20183,92,176.0,,,,125.0,,83.0,,,,,84.0,,,,33.0,,-9.0,,,,,,,,True,,True,,,,
20185,96,160.0,,,,107.0,,52.6,,,,,64.0,,,,11.0,,-43.4,,,,,,,,True,,True,,,,
20187,22,56.0,,,,68.0,,27.5,,,,,34.0,,,,46.0,,5.5,,,,,,,,False,,True,,,,
20189,109,248.0,,,,400.0,,36.3,,,,,139.0,,,,291.0,,-72.7,,,,,,,,False,,True,,,,
20191,977,1120.0,,,,756.0,,682.0,,,,,143.0,,,,-221.0,,-295.0,,,,,,,,False,,False,,,,
20193,294,632.0,,,,438.0,,233.3,,,,,338.0,,,,144.0,,-60.7,,,,,,,,True,,True,,,,
20195,138,192.0,,,,153.0,,51.0,,,,,54.0,,,,15.0,,-87.0,,,,,,,,True,,False,,,,
20197,276,248.0,,,,256.0,,24.8,,,,,-28.0,,,,-20.0,,-251.2,,,,,,,,True,,False,,,,
20199,23,48.0,,,,124.0,,1.5,,,,,25.0,,,,101.0,,-21.5,,,,,,,,False,,True,,,,
20201,143,224.0,,,,251.0,,38.3,,,,,81.0,,,,108.0,,-104.7,,,,,,,,False,,False,,,,
20203,48,144.0,,,,86.0,,49.1,,,,,96.0,,,,38.0,,1.1,,,,,,,,True,,True,,,,
20205,472,664.0,,,,338.0,,789.7,,,,,192.0,,,,-134.0,,317.7,,,,,,,,True,,False,,,,
20207,106,104.0,,,,101.0,,88.0,,,,,-2.0,,,,-5.0,,-18.0,,,,,,,,False,,False,,,,
20209,6018,5472.0,,,,5721.0,,3065.4,,2862.5,2975.0,,-546.0,,,,-297.0,,-2952.6,,-3155.5,-3043.0,,,,,True,,False,,False,False,
21001,638,496.0,,,,683.0,,237.9,,,,,-142.0,,,,45.0,,-400.1,,,,,,,,True,,False,,,,
21003,750,600.0,,,,967.0,,999.7,,,,,-150.0,,,,217.0,,249.7,,,,,,,,False,,False,,,,
21005,850,688.0,,,,695.0,,630.7,,,,,-162.0,,,,-155.0,,-219.3,,,,,,,,True,,False,,,,
21007,133,264.0,,,,285.0,,708.1,,,,,131.0,,,,152.0,,575.1,,,,,,,,False,,False,,,,
21009,1335,1512.0,,,,1637.0,,1031.3,,,,,177.0,,,,302.0,,-303.7,,,,,,,,False,,False,,,,
21011,343,728.0,,,,426.0,,563.4,,,,,385.0,,,,83.0,,220.4,,,,,,,,True,,True,,,,
