,count,mean,median,std,min,25%,75%,max
JHU_IDD-CovidSP,3141,1001988.0,4235.7,12899124.5,0.0,359.6,40938.7,421920324.5
OneQuietNight-ML,3135,1119721.6,6084.0,27152179.2,0.0,729.0,44100.0,1394723716.0
UpstateSU-GRU,2077,1273914.5,6068.8,14265770.6,0.0,700.9,54301.8,493461440.6
PandemicCentral-USCounty,3121,1535544.7,5373.1,24939151.6,0.0,602.8,46202.1,1207399881.6
IowaStateLW-STEM,3103,1883769.3,10816.0,52473670.5,0.0,1156.0,78961.0,2830452804.0
COVIDhub-ensemble,3141,2734921.9,7569.0,72689254.8,0.0,676.0,58564.0,3719414169.0
LANL-GrowthRate,3110,3081475.4,6084.0,62879322.8,0.0,600.2,65025.0,3115425856.0
COVIDhub-baseline,3141,5169047.6,12544.0,175372591.2,0.0,1225.0,99856.0,9660334369.0
CEID-Walk,3141,5595004.9,12467.7,201697858.9,0.0,1228.8,100201.4,11161997722.9
LNQ-ens1,3140,5866955.6,12084.8,169886737.8,0.0,989.9,108542.9,9154878072.7
OliverWyman-Navigator,3057,6292606.5,22500.0,190294195.5,0.0,2209.0,193600.0,10405428049.0
JHUAPL-Bucky,3141,9335054.8,13888.8,249801776.9,0.0,1196.1,160320.7,13288959142.4
FAIR-NRAR,3137,9553965.4,25867.5,305159206.2,0.0,3178.4,179034.7,16793392117.2
Google_Harvard-CPF,3140,22301872.5,32923.1,751555508.7,0.0,4701.5,241305.7,41333405875.8
CU-select,3006,74082526.6,31684.0,2008252741.2,0.0,1681.0,556516.0,90732283524.0
UVA-Ensemble,3131,89200954.4,16801.5,4389805146.0,0.0,1418.0,166327.7,245649009385.0
