,mean_rank
Covid19Sim-Simulator,3.9
COVIDhub-baseline,4.5
LANL-GrowthRate,5.0
IowaStateLW-STEM,5.4
JHU_IDD-CovidSP,6.2
USC-SI_kJalpha,6.5
Karlen-pypm,6.7
UCLA-SuEIR,6.8
JCB-PRM,6.9
CovidAnalytics-DELPHI,8.1
CU-select,8.6
JHUAPL-Bucky,9.4
