,mean_rank
LANL-GrowthRate,4.4
CU-select,4.7
Covid19Sim-Simulator,5.2
COVIDhub-baseline,5.4
JHU_IDD-CovidSP,5.4
IowaStateLW-STEM,6.1
UCLA-SuEIR,6.6
JHUAPL-Bucky,7.0
CovidAnalytics-DELPHI,7.2
USC-SI_kJalpha,7.4
Wadhwani_AI-BayesOpt,8.6
JCB-PRM,10.0
