,count,mean,median,std,min,25%,75%,max
JHU_IDD-CovidSP,3141,526439.1,903.3,18919126.0,0.0,89.7,7007.3,1040016290.7
UpstateSU-GRU,2770,696281.5,2215.3,16073860.4,0.0,278.8,18678.0,778692931.7
PandemicCentral-USCounty,3120,809734.8,3523.8,12320290.4,0.0,436.6,28382.5,507940376.8
LANL-GrowthRate,3111,912413.6,1521.0,28635141.9,0.0,144.0,12769.0,1576884100.0
OneQuietNight-ML,3135,923268.4,1296.0,36084175.8,0.0,144.0,8649.0,1982653729.0
UChicagoCHATTOPADHYAY-UnIT,3093,1045530.6,1589.6,39791109.1,0.0,402.0,10818.1,2184471491.2
LNQ-ens1,3140,1292628.2,1120.1,49283093.4,0.0,125.6,10149.7,2731791448.9
COVIDhub-ensemble,3141,1359176.2,1849.0,44761834.9,0.0,169.0,16129.0,2417885584.0
FAIR-NRAR,3137,1698926.7,2832.7,68001968.7,0.0,248.8,22626.0,3749967344.8
JHUAPL-Bucky,3141,1839728.8,4573.3,39221864.3,0.0,426.9,48768.5,2055754575.3
IowaStateLW-STEM,3103,3645924.2,7396.0,132443905.4,0.0,784.0,55696.0,7335237316.0
COVIDhub-baseline,3141,3692495.4,2809.0,141387418.5,0.0,256.0,27225.0,7838269156.0
CEID-Walk,3141,3699093.9,2902.6,143217967.7,0.0,265.1,27146.8,7942754768.7
Google_Harvard-CPF,3140,5089530.7,6712.0,154234120.5,0.0,745.5,54756.2,8307638889.1
OliverWyman-Navigator,3027,5289656.5,7744.0,177710634.1,0.0,784.0,72900.0,9784375056.0
CU-select,3031,13489966.1,3136.0,422272163.0,0.0,324.0,27556.0,19894820401.0
UVA-Ensemble,3131,37351082.9,6320.0,1810501818.3,0.0,533.4,65366.0,101421035827.7
