,count,mean,median,std,min,25%,75%,max
IowaStateLW-STEM,49,25575.4,11044.0,38678.5,228.0,4053.5,32808.0,199597.0
COVIDhub-baseline,51,28417.5,7538.0,52245.7,218.0,3716.0,30419.5,273256.0
JHU_IDD-CovidSP,51,29413.7,14160.9,43749.2,13.6,3833.3,34299.1,211117.3
Covid19Sim-Simulator,51,30310.2,7924.1,74901.2,3.6,1759.6,30353.8,485699.1
CU-select,51,37652.8,28587.0,37856.0,40.0,6673.0,53111.0,174622.0
UCLA-SuEIR,51,37744.9,15798.1,58763.6,115.1,5284.8,49305.0,360081.7
USC-SI_kJalpha,51,38620.3,13442.0,63851.1,49.0,3156.5,41882.5,360662.0
LANL-GrowthRate,51,42861.4,13552.0,135210.1,155.0,2950.0,27095.2,943948.0
CovidAnalytics-DELPHI,51,46484.6,18102.0,71083.7,183.0,8473.5,50954.0,361623.0
JCB-PRM,51,60856.9,13678.2,199352.6,412.4,5610.0,39569.2,1398785.1
JHUAPL-Bucky,51,69758.4,37543.6,182801.6,560.7,10472.4,57813.4,1305443.3
Karlen-pypm,51,108801.6,13679.9,491856.9,459.7,5221.0,30647.1,3513823.6
