,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,1787.9,738.3,3617.6,15.0,303.3,1583.4,23543.8
CU-select,51,2187.1,786.0,3332.6,33.0,225.0,2886.5,17629.0
OneQuietNight-ML,51,2443.5,1673.0,2163.3,103.0,697.0,3443.0,9972.0
Geneva-DetGrowth,51,2443.8,1279.4,4144.3,22.8,518.9,2916.4,27965.6
JHU_IDD-CovidSP,51,2740.0,1019.7,4496.7,53.4,450.1,3869.1,28656.7
Microsoft-DeepSTIA,50,2764.3,1370.3,6187.2,13.4,431.2,3484.7,43911.6
UChicagoCHATTOPADHYAY-UnIT,51,2821.0,872.2,4018.8,3.9,333.4,3945.3,19490.8
IEM_MED-CovidProject,51,2891.0,1466.8,3564.2,12.4,375.2,4071.8,16879.1
USC-SI_kJalpha,51,2956.1,1211.0,4961.8,8.0,503.0,3690.5,30777.0
UCLA-SuEIR,51,3029.6,1250.8,6165.1,18.1,521.5,3146.9,42866.5
COVIDhub-ensemble,51,3221.8,1413.0,6271.7,3.0,641.5,3988.0,42866.0
COVIDhub-baseline,51,3623.6,1971.0,6507.6,2.0,760.0,5004.5,44951.0
Google_Harvard-CPF,51,3647.6,1978.7,6844.2,21.6,555.6,4137.2,46429.5
CEID-Walk,51,3689.1,1858.2,7240.1,13.0,715.9,4709.0,50754.0
LANL-GrowthRate,51,3754.2,1612.0,6888.1,16.5,797.5,3596.2,39237.0
JHU_UNC_GAS-StatMechPool,51,3951.4,1946.0,5244.1,2.5,878.2,4982.2,24284.0
RobertWalraven-ESG,51,4029.2,2510.2,6945.7,4.0,588.3,4517.9,46422.4
BPagano-RtDriven,51,4124.7,1715.1,11508.9,38.3,667.6,3505.3,82576.5
JHU_CSSE-DECOM,48,4215.0,1552.0,9742.4,14.0,851.5,4247.0,66569.0
JHUAPL-Bucky,51,4410.1,1172.5,10723.3,14.0,380.0,2973.5,60104.0
Karlen-pypm,51,4599.6,1504.2,10074.9,48.3,491.2,3867.7,62740.4
MOBS-GLEAM_COVID,50,4756.5,1525.8,12405.4,8.1,462.4,3896.8,86758.1
MIT_ISOLAT-Mixtures,50,4846.9,1910.5,8687.8,41.5,568.7,4581.8,46562.4
UMich-RidgeTfReg,50,4988.6,2342.8,6295.6,19.4,997.7,7291.3,35463.2
IowaStateLW-STEM,49,5231.8,2552.0,10561.7,130.0,1225.0,5062.5,71368.0
Covid19Sim-Simulator,51,5442.5,2388.0,10268.4,121.6,1172.2,6761.5,69571.9
OliverWyman-Navigator,51,6630.1,2759.0,12855.9,66.0,1345.5,7581.0,85667.0
TTU-squider,51,7259.2,3534.9,18577.1,18.2,914.8,7116.1,132284.3
CovidAnalytics-DELPHI,51,8829.6,2912.0,17926.9,270.0,879.0,9137.5,115750.0
DDS-NBDS,51,11904.7,1485.4,34412.7,44.1,555.1,6021.4,201387.6
UVA-Ensemble,51,15156.3,3879.2,39486.8,13.2,1512.0,12802.4,254005.4
UCSB-ACTS,51,17214.3,8136.4,29863.2,281.4,3247.7,17102.4,192991.8
