,mean_rank
LNQ-ens1,6.1
JHU_IDD-CovidSP,6.3
OneQuietNight-ML,6.3
COVIDhub-ensemble,7.0
LANL-GrowthRate,7.4
UChicagoCHATTOPADHYAY-UnIT,8.3
UpstateSU-GRU,8.3
FAIR-NRAR,8.6
COVIDhub-baseline,9.0
CEID-Walk,9.1
CU-select,9.7
PandemicCentral-USCounty,9.8
JHUAPL-Bucky,10.2
IowaStateLW-STEM,11.5
UVA-Ensemble,11.6
Google_Harvard-CPF,11.7
OliverWyman-Navigator,12.0
