,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,3141,324.6,72.0,1300.8,0.0,24.0,217.0,41051.0
LNQ-ens1,3140,335.8,79.8,1233.8,0.0,24.9,242.1,39341.0
COVIDhub-baseline,3141,339.0,87.0,1979.5,0.0,29.0,241.0,94842.0
CEID-Walk,3141,348.7,89.1,2146.1,0.0,29.3,252.1,105721.3
OneQuietNight-ML,3135,353.6,79.0,1301.3,0.0,25.0,234.0,44261.0
LANL-GrowthRate,3110,384.8,119.0,1257.6,0.0,44.0,299.0,30866.5
IowaStateLW-STEM,3103,408.9,89.0,1721.5,0.0,31.0,258.0,53554.0
PandemicCentral-USCounty,3120,488.5,110.2,1970.6,0.0,34.1,317.0,54318.2
JHU_IDD-CovidSP,3141,500.8,108.1,1836.3,0.0,32.3,352.9,51409.4
FAIR-NRAR,3137,536.2,103.7,2300.2,0.0,30.1,344.3,77972.4
UpstateSU-GRU,2770,634.0,118.0,2414.5,0.0,37.0,404.5,75645.0
JHUAPL-Bucky,3141,659.9,132.5,3526.7,0.1,46.6,414.9,132291.1
Google_Harvard-CPF,3139,941.2,162.7,4256.1,0.0,40.3,631.5,156764.4
UVA-Ensemble,3131,951.9,108.9,12625.6,0.0,31.2,367.0,605687.1
MITCovAlliance-SIR,3010,1456.6,362.0,5374.9,0.0,133.0,1012.0,192438.9
CU-select,3028,1641.8,166.0,9140.8,0.0,57.0,628.0,291569.0
