,count,mean,median,std,min,25%,75%,max
JHU_IDD-CovidSP,51,128938879.2,3112292.8,674486974.8,6.1,301556.5,33149616.9,4824518512.3
UChicagoCHATTOPADHYAY-UnIT,51,334440627.4,6007450.0,2070585466.9,15974.4,927547.8,43387680.9,14813903445.3
OneQuietNight-ML,51,360596010.5,10201636.0,2236247498.7,7569.0,1284845.0,62155578.5,15999720100.0
LNQ-ens1,51,449467459.4,25275025.8,2535596607.6,59099.1,3661644.0,106928226.0,18137264945.4
LANL-GrowthRate,51,549911718.7,19709160.2,2427764454.8,11342.2,3202638.5,136068720.6,17065111322.2
UCLA-SuEIR,51,557387320.3,5215264.0,3746373152.9,401.4,896122.5,37041379.7,26783870995.8
JHUAPL-Bucky,51,842588574.9,46193884.5,2564842047.5,85940.8,7431135.9,293628414.4,15776053557.8
Google_Harvard-CPF,51,954125345.0,156345327.0,3280092241.8,585009.9,27156131.2,772244640.9,23333937270.2
RobertWalraven-ESG,51,960833868.4,16575890.8,4609446987.5,12150.7,1346368.4,314916498.0,32855553746.2
MIT_ISOLAT-Mixtures,49,963533073.8,81209073.3,2740294046.2,3873.5,6931856.0,295880627.4,16690558289.9
Microsoft-DeepSTIA,50,1041965735.1,90344326.8,5016855769.4,164025.4,10922527.9,298591812.6,35838548519.5
Karlen-pypm,51,1237848713.8,21831321.8,5026555972.9,2125.2,2872142.5,229590912.1,35037512925.6
COVIDhub-ensemble,51,1271558313.4,79762761.0,6660066328.9,3600.0,3790584.5,242662790.5,47541441600.0
COVIDhub-baseline,51,1450291292.2,66601921.0,8151584312.1,97344.0,5204502.5,355798824.5,58274925604.0
CEID-Walk,51,1518264366.5,67794836.7,8286812582.3,165503.3,3993064.9,369391003.8,59027750104.1
USC-SI_kJalpha,51,1530025289.0,110208004.0,8287542646.4,44100.0,5602997.0,391094029.0,59362886025.0
TTU-squider,51,1568840380.2,69506035.9,9657214487.6,10648.8,7519431.2,235184733.3,69114389365.4
IEM_MED-CovidProject,51,1577454218.4,112614272.4,6939293623.5,57109.1,8615328.5,484534547.5,49129372564.4
Covid19Sim-Simulator,51,1636026896.4,111238968.1,8357808511.9,240430.9,12730814.6,500055366.3,59699000365.1
IowaStateLW-STEM,49,1731323506.1,158030041.0,9074008695.7,412164.0,19028480.5,594893916.5,64975029604.0
MOBS-GLEAM_COVID,50,1833561077.7,27096373.4,11888528754.9,4.1,2402901.6,134782170.6,85037132640.4
BPagano-RtDriven,51,1864494528.4,61504806.2,11128152418.9,5026.8,5760367.0,341662380.3,79685668082.2
UMich-RidgeTfReg,50,2412497674.2,65477504.7,13743194985.9,7130.6,6381058.2,398671822.9,98015303905.0
OliverWyman-Navigator,51,2520832757.4,120604324.0,12034519759.6,109561.0,19425730.0,563626118.5,85551570064.0
JHU_CSSE-DECOM,49,2678983903.2,141443449.0,11430288699.9,547600.0,9320306.5,290164104.0,60638077504.0
CU-select,51,3116261123.2,27300625.0,18131426654.0,324.0,4120062.5,244058480.5,129370421761.0
UCSB-ACTS,51,3850858784.2,273004107.4,16138444975.6,21520.4,48063998.4,1284347701.5,113431356168.3
UVA-Ensemble,51,8306685015.3,229965886.7,47231395613.9,197579.3,22658074.2,1110701685.2,336987154467.4
CovidAnalytics-DELPHI,51,23305944461.8,64224196.0,149709545063.9,11664.0,6653245.0,473518764.5,1069331787225.0
DDS-NBDS,51,382431792220.4,71719889.2,2691959860090.7,233.2,15399146.7,1317580131.0,19229279098286.1
