,mean_rank
COVIDhub-baseline,3.2
Covid19Sim-Simulator,3.2
USC-SI_kJalpha,3.5
UCLA-SuEIR,3.6
IowaStateLW-STEM,4.2
JHUAPL-Bucky,4.3
JCB-PRM,6.0
