,mean_rank
COVIDhub-baseline,3.3
Covid19Sim-Simulator,3.3
IowaStateLW-STEM,3.4
JHUAPL-Bucky,3.7
UCLA-SuEIR,3.8
USC-SI_kJalpha,4.7
JCB-PRM,5.8
