,total_deaths_2020-04-26,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
IHME-CurveFit,57885,72859.8,135236,17978.8,77351,-59372.2,-76.8%
Baseline,57885,206186.1,135236,151305.1,77351,73954.1,95.6%
IowaStateLW-STEM,57885,,135236,,77351,,
