,mean_rank
LANL-GrowthRate,4.1
YYG-ParamSearch,4.5
IHME-CurveFit,5.2
UCLA-SuEIR,5.2
CovidAnalytics-DELPHI,5.3
IowaStateLW-STEM,5.4
Covid19Sim-Simulator,5.8
USACE-ERDC_SEIR,6.2
SWC-TerminusCM,6.3
PSI-DRAFT,7.0
