,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,51,29.7,11.5,63.2,0.2,2.5,25.0,398.3
USC-SI_kJalpha,51,31.1,10.8,59.2,0.1,3.0,28.4,288.5
OliverWyman-Navigator,51,31.6,8.2,73.5,0.2,3.2,20.7,410.5
UMass-MechBayes,51,32.9,11.0,72.5,0.0,3.0,22.0,411.0
LANL-GrowthRate,51,33.8,9.4,83.3,0.1,2.1,23.8,558.8
COVIDhub-baseline,51,37.6,9.0,79.7,0.0,3.0,31.0,455.0
USACE-ERDC_SEIR,51,38.0,10.2,64.3,0.0,5.3,36.3,255.8
UCLA-SuEIR,51,38.1,12.7,76.5,0.1,6.0,35.7,459.9
Geneva-DetGrowth,51,40.5,9.2,83.0,0.0,3.8,32.2,433.8
YYG-ParamSearch,51,41.4,13.3,82.9,0.0,4.7,36.3,442.2
UT-Mobility,51,41.5,12.0,73.7,0.0,4.0,51.5,411.0
Baseline,51,42.3,12.3,83.6,0.0,2.6,37.3,459.3
MOBS-GLEAM_COVID,50,43.9,17.7,77.0,0.0,4.3,43.1,426.4
UA-EpiCovDA,51,45.8,11.0,87.9,0.0,4.5,45.5,463.0
JHU_IDD-CovidSP,51,46.3,22.4,65.4,0.1,5.3,49.7,295.3
NotreDame-mobility,51,46.9,12.2,91.0,0.4,2.2,42.1,414.0
CU-select,51,52.0,18.0,96.7,0.0,7.5,39.0,618.0
PSI-DRAFT,51,59.9,17.0,109.9,0.0,6.0,58.5,542.0
IHME-CurveFit,51,60.2,22.0,133.3,0.2,5.7,39.3,862.1
Auquan-SEIR,51,62.6,21.0,163.0,0.0,7.5,50.5,1022.0
IowaStateLW-STEM,49,67.3,22.0,132.1,0.0,6.5,58.0,739.0
CovidAnalytics-DELPHI,51,71.2,22.0,131.0,0.0,6.0,65.0,770.0
CovidActNow-SEIR_CAN,51,83.6,26.1,132.2,1.2,7.1,85.5,629.8
Covid19Sim-Simulator,51,100.1,24.9,319.8,0.5,6.6,62.2,2246.9
GT-DeepCOVID,41,146.2,50.2,212.9,0.3,20.4,208.6,988.4
RobertWalraven-ESG,51,242.1,19.1,1040.8,0.0,4.8,78.7,7209.3
MITCovAlliance-SIR,51,271.2,52.3,783.3,0.5,13.2,155.4,5162.4
