,count,mean,median,std,min,25%,75%,max
UCLA-SuEIR,51,169.9,85.8,217.6,0.4,15.3,225.0,1024.1
LANL-GrowthRate,51,187.6,57.5,266.4,0.1,21.7,257.6,1081.3
YYG-ParamSearch,51,206.3,123.8,231.8,0.2,36.3,325.6,898.8
IowaStateLW-STEM,49,236.8,107.0,343.5,1.0,18.5,312.0,1389.0
PSI-DRAFT,51,243.6,78.0,444.6,0.0,21.8,280.0,2444.5
Covid19Sim-Simulator,51,278.9,127.7,406.6,0.2,18.6,265.3,1585.3
IHME-CurveFit,51,302.4,96.6,510.1,0.5,37.9,326.4,2909.4
Baseline,51,352.2,142.4,457.6,2.0,24.8,481.9,2085.1
SWC-TerminusCM,47,353.4,138.0,498.6,4.0,41.0,396.0,2074.0
USACE-ERDC_SEIR,51,354.7,95.0,550.7,0.8,30.3,489.9,2663.3
