,count,mean,median,std,min,25%,75%,max
YYG-ParamSearch,51,62776.5,4101.4,136764.2,0.0,246.7,48531.3,642380.9
IHME-CurveFit,51,63929.8,6317.9,140439.6,0.1,345.4,59958.8,852618.0
UCLA-SuEIR,51,77788.4,13872.0,198049.1,0.0,484.6,55750.0,1257543.6
LANL-GrowthRate,51,90234.3,1691.8,297338.7,0.2,130.0,31528.5,1703641.5
IowaStateLW-STEM,49,101097.2,3844.0,293646.2,0.0,493.0,96757.0,1954404.0
Covid19Sim-Simulator,51,173246.7,4830.4,405395.6,0.2,283.1,71102.5,1529877.8
CovidAnalytics-DELPHI,51,224592.8,3844.0,919704.6,1.0,342.5,67082.0,6461764.0
USACE-ERDC_SEIR,51,239152.9,5884.9,712256.7,0.2,489.4,74836.9,3846217.1
Baseline,51,240200.7,5225.2,602800.5,0.7,935.9,99100.1,2929965.8
SWC-TerminusCM,48,1087549.1,16900.0,5351808.3,1.0,1362.5,134364.5,37773316.0
PSI-DRAFT,51,2916788.7,11772.2,18988407.4,1.0,1157.0,78409.0,135722500.0
